timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,0.337208,-0.170312,0.827648,56.140,-200.970,200.130
9.615,0.359656,-0.264008,0.815448,58.660,-206.150,216.930
19.231,0.346480,-0.331352,0.798368,62.160,-212.170,230.020
28.846,0.270352,-0.406504,0.745664,64.960,-219.590,237.230
38.462,0.208376,-0.465552,0.723704,65.310,-228.130,241.360
48.077,0.227896,-0.526064,0.661240,63.490,-237.020,242.760
57.692,0.223992,-0.565592,0.678808,59.220,-245.280,239.050
67.308,0.187880,-0.611952,0.645136,55.510,-253.610,231.770
76.923,0.159088,-0.643184,0.517280,48.370,-271.250,215.670
86.538,0.110288,-0.656360,0.503128,45.780,-274.120,209.650
96.154,0.073688,-0.657824,0.498248,45.850,-271.670,206.080
105.769,0.097600,-0.681736,0.521672,48.860,-270.200,204.190
115.385,0.105408,-0.692960,0.542168,54.670,-270.830,200.900
125.000,0.086864,-0.699792,0.502640,61.180,-271.180,196.140
134.615,0.071248,-0.692472,0.488488,65.240,-271.670,190.610
144.231,0.076616,-0.741760,0.525088,68.180,-274.540,184.870
153.846,0.075640,-0.755424,0.501176,77.840,-283.220,172.200
163.462,0.081008,-0.749568,0.467016,81.900,-285.320,164.430
173.077,0.071736,-0.763232,0.457744,84.070,-284.130,155.750
182.692,0.053680,-0.779824,0.529480,86.590,-280.350,148.190
192.308,0.038552,-0.787144,0.549488,91.420,-276.850,141.890
201.923,0.032696,-0.767624,0.550952,96.390,-273.770,136.850
211.538,0.038552,-0.777872,0.541192,99.960,-271.880,132.860
221.154,0.068808,-0.837408,0.537288,103.320,-262.710,126.350
230.769,0.111264,-0.819840,0.485072,101.500,-255.990,122.290
240.385,0.116144,-0.821304,0.496296,96.670,-247.800,115.360
250.000,0.121024,-0.813008,0.517280,91.560,-239.260,109.130
259.615,0.092232,-0.820328,0.614880,89.390,-229.600,103.950
269.231,0.075152,-0.829112,0.674904,92.820,-223.090,101.220
278.846,0.049288,-0.809592,0.638792,98.840,-218.400,104.860
288.462,0.061488,-0.817888,0.617320,99.680,-210.350,108.220
298.077,0.114680,-0.822768,0.659288,93.730,-206.220,110.320
307.692,0.212280,-0.858392,0.808616,88.900,-204.190,108.150
317.308,0.267424,-0.881328,0.937936,91.770,-210.350,99.680
326.923,0.255224,-0.892552,0.918904,100.940,-224.980,86.170
336.538,0.196176,-0.889136,0.808128,108.570,-237.300,72.590
346.154,0.108336,-0.835944,0.638304,100.660,-223.930,58.870
355.769,0.071248,-0.809592,0.750056,92.540,-208.040,57.820
365.385,0.011224,-0.796904,0.860344,91.840,-190.540,59.500
375.000,-0.017568,-0.776896,0.880352,98.210,-173.530,64.330
384.615,-0.089304,-0.742248,0.863272,106.120,-152.810,70.490
394.231,-0.178608,-0.709552,0.899384,112.140,-126.420,80.220
403.846,-0.198616,-0.702232,0.940864,117.040,-101.430,93.240
413.462,-0.132248,-0.729072,1.002352,120.750,-65.450,111.510
423.077,-0.135176,-0.739320,1.048224,121.590,-51.660,112.910
432.692,-0.175192,-0.725656,1.116056,121.380,-39.130,110.180
442.308,-0.234728,-0.694424,1.167296,122.990,-26.810,107.800
451.923,-0.309392,-0.658312,1.248304,126.910,-16.450,107.590
461.538,-0.412848,-0.591944,1.347856,134.400,-6.930,110.180
471.154,-0.522648,-0.540216,1.455704,145.670,0.980,118.020
480.769,-0.702232,-0.452864,1.504992,158.620,5.670,131.530
490.385,-0.749080,-0.416752,1.487424,170.660,25.270,168.630
500.000,-0.773968,-0.385520,1.588928,164.570,32.760,186.200
509.615,-0.803736,-0.382104,1.686040,157.220,29.890,199.710
519.231,-0.823744,-0.376736,1.776808,152.390,20.930,208.460
528.846,-0.850584,-0.371368,1.808040,151.970,9.310,209.510
538.462,-0.924760,-0.310368,1.772416,154.770,0.560,203.560
548.077,-1.010160,-0.246440,1.809992,158.760,5.460,195.440
557.692,-1.132160,-0.187392,2.012024,166.320,18.060,188.790
567.308,-1.423008,0.023912,2.017392,194.180,45.010,188.720
576.923,-1.622112,0.188368,1.964688,203.000,54.880,196.210
586.538,-1.792424,0.329400,2.005192,203.770,61.250,206.710
