timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-1.026752,-0.283528,-0.123952,1.190,-9.520,-12.880
9.615,-1.041880,-0.284504,-0.084424,-3.360,-3.500,-10.150
19.231,-1.018456,-0.305976,-0.033184,-6.720,0.000,-7.490
28.846,-1.008208,-0.308416,0.012200,-8.260,0.070,-6.160
38.462,-0.987224,-0.333792,0.039528,-7.910,-2.240,-5.320
48.077,-0.976000,-0.342088,0.036600,-6.300,-4.900,-4.970
57.692,-0.987712,-0.318176,0.025864,-4.760,-7.140,-4.270
67.308,-0.989176,-0.301584,0.011712,-4.060,-8.050,-3.150
76.923,-0.997960,-0.288408,-0.006832,-4.550,-6.860,-2.030
86.538,-1.049688,-0.172752,0.039040,-5.670,-4.130,-0.910
96.154,-0.954040,-0.305000,-0.079544,-6.790,-2.240,0.350
105.769,-1.003816,-0.345016,-0.047336,-8.960,-2.450,1.050
115.385,-1.052128,-0.173240,-0.043432,-8.960,-2.170,3.640
125.000,-1.037000,-0.181536,-0.069784,-8.330,-5.110,4.900
134.615,-1.031144,-0.145424,-0.134200,-7.980,-12.740,4.270
144.231,-1.040416,-0.081008,-0.126880,-7.840,-22.750,3.290
153.846,-1.077992,0.011224,-0.148352,-5.880,-31.710,2.590
163.462,-1.108736,0.098576,-0.199592,-3.150,-38.920,3.010
173.077,-1.162904,0.206912,-0.227896,1.400,-44.940,3.780
182.692,-1.240496,0.351848,-0.253272,11.550,-44.940,4.970
192.308,-1.364936,0.497272,-0.480680,27.300,-36.470,7.840
201.923,-1.571360,0.817400,-0.508008,69.650,-33.390,10.850
211.538,-1.769488,0.971608,-0.470432,98.420,-42.560,10.150
221.154,-1.980304,1.167296,-0.671976,133.700,-50.470,9.940
230.769,-2.155984,1.391776,-1.021384,169.330,-59.850,8.960
240.385,-2.323856,1.708488,-1.319552,204.190,-73.640,2.870
250.000,-2.627880,2.135976,-1.215608,242.200,-47.040,-30.520
259.615,-2.733776,2.146224,-0.897920,349.790,27.440,-48.650
269.231,-2.717672,2.197952,-0.647576,419.860,129.780,-61.110
278.846,-2.593720,2.248216,-0.365024,492.730,231.630,-69.370
288.462,-2.392664,2.220400,-0.013176,563.990,321.930,-75.040
298.077,-2.187216,2.216008,0.432856,631.470,404.740,-76.580
307.692,-1.907592,2.292624,0.945256,694.470,486.780,-72.310
317.308,-1.708488,2.501488,1.963712,814.520,627.200,-50.190
326.923,-1.926624,2.818688,2.551752,873.880,676.410,-19.390
336.538,-1.941264,3.059760,2.560048,925.330,690.830,28.210
346.154,-1.984696,3.280824,2.311656,947.800,644.630,76.580
355.769,-2.105232,3.238856,2.367776,935.130,544.320,112.350
365.385,-1.941264,2.880176,2.606408,905.380,415.520,131.460
375.000,-1.291736,1.831952,2.634712,842.380,159.460,102.270
384.615,-1.015528,1.318088,2.458544,808.990,36.400,51.870
394.231,-0.978928,0.698816,2.351672,761.390,-61.810,-7.560
403.846,-1.163880,0.190320,2.598112,695.240,-101.640,-53.060
413.462,-1.431304,-0.410896,3.410144,619.500,-71.680,-65.240
423.077,-1.211216,-1.010160,2.563952,535.010,-12.880,-43.610
432.692,-1.350784,0.227408,0.269864,205.240,-70.210,-13.650
442.308,-1.268312,-0.206424,-0.091256,0.420,-81.060,-0.140
451.923,-1.008696,-0.301096,0.109800,-169.190,-24.430,20.790
461.538,-0.792512,-0.449936,0.506056,-273.420,72.030,32.760
471.154,-0.671000,-0.598776,0.989176,-311.360,157.990,29.750
480.769,-0.630496,-0.641720,1.333216,-291.130,199.360,14.420
490.385,-0.628544,-0.676856,1.411296,-230.160,185.640,-6.440
500.000,-0.674904,-0.675880,1.284416,-148.890,120.330,-26.250
509.615,-0.814472,-0.710040,0.865224,5.110,-74.410,-48.440
519.231,-0.792024,-0.664168,0.629520,59.780,-144.130,-52.150
528.846,-0.766160,-0.632936,0.451400,95.830,-176.750,-55.720
538.462,-0.718824,-0.635864,0.324032,113.960,-179.060,-58.730
548.077,-0.660752,-0.619760,0.241560,116.620,-154.840,-61.740
557.692,-0.633912,-0.610976,0.279624,107.100,-114.800,-65.240
567.308,-0.649528,-0.629032,0.394792,92.120,-74.900,-67.970
576.923,-0.660264,-0.605608,0.469456,57.120,-39.690,-69.230
586.538,-0.644160,-0.608536,0.603168,39.970,-41.510,-68.110
