timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.905728,-0.422608,0.431880,186.200,41.020,11.340
9.615,-0.871080,-0.429440,0.427976,180.600,42.000,4.900
19.231,-0.872544,-0.434808,0.458232,174.440,41.580,-4.760
28.846,-0.902312,-0.455304,0.524600,169.540,38.640,-15.120
38.462,-0.932080,-0.465552,0.581208,167.930,34.510,-23.870
48.077,-0.943304,-0.471896,0.630984,169.680,30.730,-30.240
57.692,-0.972096,-0.485560,0.726144,174.090,28.910,-34.020
67.308,-0.950624,-0.471896,0.761280,188.860,36.680,-34.160
76.923,-0.920368,-0.447984,0.778848,195.930,48.230,-32.760
86.538,-0.876448,-0.405528,0.830576,202.860,62.580,-31.990
96.154,-0.819352,-0.346480,0.904264,210.910,74.060,-33.110
105.769,-0.789584,-0.284504,0.968192,221.200,77.490,-37.730
115.385,-0.787144,-0.232288,1.036512,233.660,72.450,-44.380
125.000,-0.757376,-0.111264,1.116544,247.870,49.490,-60.760
134.615,-0.750544,-0.018056,1.128256,273.280,35.840,-69.020
144.231,-0.727608,0.101504,1.105320,280.700,21.980,-77.350
153.846,-0.697352,0.210328,1.095560,283.010,6.860,-86.100
163.462,-0.697352,0.329400,1.113128,280.140,-8.750,-93.170
173.077,-0.721264,0.468480,1.148264,274.190,-22.610,-96.250
182.692,-0.717848,0.620248,1.135088,266.420,-35.070,-94.990
192.308,-0.705160,1.047736,1.079456,240.870,-51.310,-83.160
201.923,-0.711504,1.350296,1.017480,221.270,-52.640,-75.040
211.538,-0.784216,1.686040,0.922320,195.090,-47.600,-64.890
221.154,-0.952088,2.033008,0.830088,160.440,-35.420,-49.770
230.769,-1.128744,2.320440,0.756400,114.800,-15.820,-24.150
240.385,-1.376160,2.480992,0.805688,57.470,2.660,14.000
250.000,-1.925160,2.591280,0.759328,-80.570,-23.940,131.880
259.615,-2.062288,2.550776,0.517280,-159.320,-77.350,208.390
269.231,-2.214544,2.521496,0.098088,-248.360,-136.640,288.890
278.846,-2.334592,2.397544,-0.370392,-352.240,-178.150,370.580
288.462,-2.501976,2.199416,-0.771528,-469.420,-194.110,448.840
298.077,-2.741584,1.822192,-1.253672,-725.200,-183.260,577.290
307.692,-2.843088,1.703120,-1.451800,-854.700,-170.030,615.860
317.308,-2.973872,1.625040,-1.693360,-982.660,-156.730,634.760
326.923,-3.020232,1.522072,-1.931504,-1111.390,-139.440,637.980
336.538,-2.933856,0.938912,-2.594696,-1285.340,234.430,563.290
346.154,-3.594608,0.749080,-2.436584,-1307.460,162.890,393.890
355.769,-2.362896,-0.145424,-1.803160,-1322.020,6.720,281.820
365.385,-2.340448,0.097600,-0.944768,-1350.020,-27.230,218.540
375.000,-1.470344,0.726632,-0.989176,-1362.830,72.660,154.770
384.615,-1.633336,-0.104920,-0.487512,-1334.970,190.890,-75.950
394.231,-1.324432,0.072712,0.508008,-1253.350,177.800,-154.140
403.846,-1.553304,0.308904,0.891088,-1091.440,207.970,-205.100
413.462,-1.955904,0.463112,0.706624,-876.750,254.100,-201.110
423.077,-1.923208,0.876448,0.572424,-653.030,226.100,-150.990
432.692,-1.637728,1.264896,-0.284016,-329.000,30.590,-55.510
442.308,-0.891088,1.381528,-0.083936,-243.390,0.140,-19.040
451.923,-0.774456,1.396656,-0.602192,-180.530,-2.660,-42.700
461.538,-0.807640,1.337608,-0.564616,-150.220,-7.980,-82.460
471.154,-0.334280,0.939888,-1.790960,-155.400,5.180,-131.880
480.769,-0.905240,1.388848,-0.282552,-175.280,59.290,-186.410
490.385,-1.005280,0.764696,-0.082960,-86.310,91.000,-200.060
500.000,-1.096536,0.882792,-0.464088,-31.990,-19.040,-171.920
509.615,-0.941840,0.714432,-0.270352,14.770,-96.740,-128.240
519.231,-0.791536,0.705160,-0.579256,56.910,-119.840,-78.680
528.846,-0.831552,0.732488,-0.879376,81.830,-128.310,-35.070
538.462,-0.762256,0.383568,-1.000400,86.030,-128.310,39.270
548.077,-0.694424,0.218624,-0.955016,57.260,-62.440,64.470
557.692,-0.516304,0.095648,-0.945256,33.250,15.820,80.010
567.308,-0.459696,0.073688,-0.946232,5.880,103.110,81.060
576.923,-0.569984,0.022448,-0.914024,-21.980,157.080,71.330
586.538,-0.717360,-0.051240,-0.794952,-46.620,170.730,58.520
