timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.821304,-0.421632,0.404552,18.200,-1.960,-3.570
9.615,-0.813496,-0.399184,0.462136,16.100,-7.000,-2.240
19.231,-0.794464,-0.383080,0.515816,17.920,-11.970,-2.240
28.846,-0.769088,-0.367464,0.564616,22.820,-17.500,-2.660
38.462,-0.770064,-0.369416,0.582184,29.400,-22.330,-3.290
48.077,-0.762744,-0.359168,0.575352,35.210,-27.020,-2.870
57.692,-0.737368,-0.338672,0.561200,39.690,-33.530,-1.960
67.308,-0.719312,-0.306952,0.542168,42.560,-39.970,-1.400
76.923,-0.655384,-0.186416,0.573888,43.960,-43.540,-2.240
86.538,-0.629032,-0.097600,0.627080,46.340,-42.280,-4.060
96.154,-0.598776,-0.005856,0.668560,49.000,-37.310,-6.300
105.769,-0.611952,0.058072,0.718336,51.520,-27.790,-9.310
115.385,-0.647576,0.092232,0.759328,53.550,-22.820,-10.080
125.000,-0.688568,0.112728,0.789584,54.670,-24.150,-6.930
134.615,-0.680760,0.162504,0.818376,54.040,-28.910,-0.840
144.231,-0.688568,0.247416,0.838384,51.800,-37.170,5.670
153.846,-0.723704,0.470432,0.873520,48.440,-46.480,16.870
163.462,-0.747128,0.587064,0.903288,37.380,-50.330,21.070
173.077,-0.826672,0.683688,0.987224,29.050,-41.300,24.850
182.692,-0.899872,0.798856,1.097024,21.840,-34.370,27.930
192.308,-0.939888,0.968680,1.183888,13.930,-34.440,31.780
201.923,-0.998936,1.208776,1.191208,2.730,-41.790,35.980
211.538,-1.053592,1.447408,1.176568,-15.330,-57.470,42.910
221.154,-1.347856,1.903688,0.939888,-41.790,-89.810,78.960
230.769,-1.624064,1.986648,0.808128,-136.220,-93.240,116.830
240.385,-1.905152,1.981768,0.779824,-206.570,-100.800,171.220
250.000,-2.071072,1.892952,0.768112,-284.410,-133.350,237.510
259.615,-2.188680,1.801696,0.649040,-365.750,-184.870,310.170
269.231,-2.471232,1.662128,0.136152,-536.830,-269.780,453.180
278.846,-2.598600,1.583560,-0.135664,-630.000,-289.870,514.640
288.462,-2.730848,1.453752,-0.364048,-726.320,-293.860,565.250
298.077,-2.835280,1.358104,-0.592432,-822.640,-283.710,606.830
307.692,-2.765496,0.893040,-1.144848,-1017.030,-184.590,639.100
317.308,-2.520520,0.504592,-1.314672,-1114.960,-100.100,612.360
326.923,-2.304824,0.103944,-1.236592,-1202.600,-16.030,548.520
336.538,-2.060824,-0.215208,-0.963312,-1264.690,51.870,451.640
346.154,-1.713368,-0.242048,-0.303048,-1290.520,100.100,335.020
355.769,-1.726544,-0.061488,-0.204960,-1237.250,157.080,95.690
365.385,-1.758752,0.008296,0.046360,-1175.300,165.760,7.070
375.000,-1.680672,0.000488,0.411872,-1086.680,177.940,-46.830
384.615,-1.500600,0.247904,0.819840,-970.410,187.810,-77.210
394.231,-1.434232,0.481168,0.902312,-834.260,169.610,-98.980
403.846,-1.298080,0.756888,0.782752,-550.690,27.440,-119.070
413.462,-1.370792,0.867664,0.732976,-420.140,-42.770,-117.110
423.077,-1.295152,0.980392,0.528504,-302.750,-92.610,-105.630
432.692,-1.252208,1.054568,0.265472,-206.500,-129.290,-95.970
442.308,-1.169736,0.973560,-0.088328,-135.030,-149.240,-90.090
451.923,-1.112640,0.943304,-0.192272,-59.080,-134.050,-84.630
461.538,-1.071648,0.859368,-0.285480,-47.600,-99.330,-79.940
471.154,-1.042368,0.814960,-0.383080,-48.090,-52.990,-74.130
480.769,-1.052128,0.770064,-0.416264,-58.450,-12.810,-67.620
490.385,-1.027240,0.653920,-0.290360,-73.010,11.970,-59.850
500.000,-0.976976,0.606096,-0.212768,-96.530,36.820,-39.480
509.615,-0.936960,0.557296,-0.141032,-100.520,40.950,-26.320
519.231,-0.898408,0.504104,-0.091256,-98.770,41.930,-12.600
528.846,-0.864736,0.446032,-0.054168,-91.700,41.580,1.610
538.462,-0.803736,0.403576,-0.041968,-80.360,40.320,14.490
548.077,-0.751520,0.361120,-0.046848,-65.940,37.870,25.060
557.692,-0.711016,0.281576,-0.067832,-49.350,35.210,32.970
567.308,-0.701744,0.244000,-0.081008,-16.450,27.580,42.000
576.923,-0.707600,0.211304,-0.103944,-1.260,21.350,45.430
586.538,-0.732488,0.177632,-0.121024,12.390,14.210,47.040
