timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.819352,-0.705648,0.418704,9.660,3.430,12.810
9.615,-0.813496,-0.731024,0.512888,8.120,5.460,10.290
19.231,-0.820328,-0.739808,0.569008,6.090,2.520,4.830
28.846,-0.834480,-0.743712,0.614880,6.020,-1.540,2.800
38.462,-0.864248,-0.746152,0.664168,5.670,-3.430,2.380
48.077,-0.858392,-0.762744,0.701744,3.570,0.980,3.500
57.692,-0.825696,-0.780800,0.756888,-0.700,9.240,3.850
67.308,-0.806664,-0.787632,0.829112,-7.280,15.750,2.450
76.923,-0.799344,-0.817888,0.917440,-15.330,17.080,-0.980
86.538,-0.811056,-0.841312,1.033096,-23.450,12.390,-5.670
96.154,-0.851072,-0.818376,1.147776,-30.800,2.730,-10.990
105.769,-0.912560,-0.772016,1.245864,-37.870,-10.780,-16.310
115.385,-0.987224,-0.714920,1.329312,-45.080,-27.090,-21.490
125.000,-1.123864,-0.600728,1.494256,-61.390,-49.910,-32.830
134.615,-1.189256,-0.513376,1.516704,-71.890,-55.020,-40.600
144.231,-1.263920,-0.421144,1.539640,-85.400,-61.810,-50.190
153.846,-1.343464,-0.321104,1.541104,-102.760,-70.910,-62.020
163.462,-1.432768,-0.234728,1.533296,-123.410,-84.140,-74.760
173.077,-1.551352,-0.147864,1.535248,-145.880,-99.050,-86.660
182.692,-1.761192,0.013664,1.511824,-168.420,-113.050,-106.470
192.308,-1.881240,0.101992,1.468392,-209.650,-149.100,-113.260
201.923,-1.989576,0.190808,1.402024,-227.150,-167.370,-117.810
211.538,-2.052040,0.280600,1.324432,-243.880,-185.640,-119.280
221.154,-2.100840,0.373320,1.206336,-259.000,-201.180,-119.630
230.769,-2.179408,0.476776,1.086776,-274.330,-213.990,-119.070
240.385,-2.248216,0.675880,0.765184,-290.570,-224.350,-115.780
250.000,-2.209176,0.787632,0.573888,-327.320,-237.580,-115.150
259.615,-2.130120,0.878888,0.390888,-350.070,-241.150,-116.410
269.231,-2.048136,0.950136,0.234240,-374.220,-242.060,-119.490
278.846,-1.966152,0.995520,0.102480,-397.110,-238.910,-123.480
288.462,-1.875872,1.019432,-0.038552,-417.970,-232.330,-127.400
298.077,-1.661152,1.029680,-0.278160,-456.330,-211.330,-133.420
307.692,-1.551352,0.999912,-0.378200,-473.830,-196.070,-136.710
317.308,-1.441064,0.968192,-0.463600,-488.110,-181.160,-140.980
326.923,-1.333216,0.941352,-0.528992,-499.660,-168.280,-144.620
336.538,-1.212680,0.910120,-0.618296,-505.400,-153.090,-148.260
346.154,-1.023824,0.789096,-0.811544,-505.680,-133.070,-153.720
355.769,-0.902800,0.737368,-0.915976,-490.840,-82.950,-153.790
365.385,-0.805688,0.724680,-0.982832,-474.460,-55.720,-152.390
375.000,-0.704672,0.658800,-0.986248,-451.570,-26.950,-151.270
384.615,-0.652456,0.585112,-1.024312,-421.050,0.280,-148.680
394.231,-0.583648,0.523136,-1.066768,-384.370,18.480,-143.850
403.846,-0.448960,0.495808,-1.142408,-301.070,7.210,-129.640
413.462,-0.413336,0.455304,-1.141920,-257.600,-16.380,-119.560
423.077,-0.354776,0.401136,-1.157536,-212.940,-43.470,-108.080
432.692,-0.307928,0.368928,-1.184864,-169.190,-66.080,-96.250
442.308,-0.281576,0.335744,-1.258064,-128.310,-84.280,-84.490
451.923,-0.271816,0.321104,-1.358104,-92.120,-98.980,-73.220
461.538,-0.325008,0.279136,-1.441552,-61.250,-108.220,-60.900
471.154,-0.399672,0.178608,-1.454240,-12.740,-95.620,-27.930
480.769,-0.408944,0.152256,-1.450336,5.600,-74.200,-10.850
490.385,-0.419192,0.119072,-1.429840,20.440,-49.770,4.340
500.000,-0.428952,0.083936,-1.382016,32.690,-26.530,16.870
509.615,-0.455792,0.062952,-1.318088,43.680,-7.140,26.460
519.231,-0.493368,0.042456,-1.256112,53.410,7.700,33.880
528.846,-0.539240,0.007320,-1.192672,61.950,17.920,40.460
538.462,-0.610488,-0.028304,-1.125816,70.210,24.150,47.040
548.077,-0.661728,-0.078080,-1.061400,77.420,27.790,54.040
557.692,-0.699304,-0.118096,-0.992592,84.210,30.940,60.970
567.308,-0.722240,-0.169824,-0.895480,91.420,33.390,66.990
576.923,-0.705648,-0.179584,-0.857904,105.070,34.720,72.310
586.538,-0.702232,-0.183976,-0.820328,111.790,31.920,71.750
