timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.917440,-0.096624,0.097112,2.730,-8.820,8.120
9.615,-0.948184,-0.088328,0.121024,7.350,-6.930,8.400
19.231,-0.966728,-0.072712,0.162504,11.480,-7.560,9.380
28.846,-0.980880,-0.040992,0.212768,15.610,-12.040,10.710
38.462,-1.003328,-0.029768,0.265960,20.300,-19.810,12.880
48.077,-1.062864,-0.013664,0.330376,25.760,-26.950,16.730
57.692,-1.099952,0.020496,0.413336,32.130,-31.150,23.240
67.308,-1.114592,0.068808,0.508984,40.040,-34.510,30.170
76.923,-1.122400,0.130296,0.592920,49.210,-39.130,35.280
86.538,-1.134112,0.213744,0.675392,58.870,-44.870,37.100
96.154,-1.150704,0.300608,0.742248,68.040,-50.190,36.260
105.769,-1.174128,0.401136,0.855952,75.530,-54.530,33.180
115.385,-1.180960,0.632448,0.885232,78.750,-60.340,25.760
125.000,-1.201456,0.745664,0.920368,72.380,-63.840,21.840
134.615,-1.195600,0.852536,0.956968,61.530,-70.910,18.410
144.231,-1.190720,0.961360,0.967704,45.850,-82.110,17.080
153.846,-1.183400,1.085800,0.963312,26.460,-90.650,16.730
163.462,-1.213656,1.232200,0.974048,3.780,-93.380,17.850
173.077,-1.273192,1.385432,0.983320,-22.050,-92.050,21.140
182.692,-1.336144,1.543056,0.977464,-51.170,-90.720,25.970
192.308,-1.403000,1.679208,0.969168,-82.810,-93.590,30.240
201.923,-1.521584,1.811944,0.808128,-118.160,-104.790,34.160
211.538,-1.802672,2.149640,0.754936,-205.590,-125.160,47.950
221.154,-1.961760,2.393640,0.565104,-258.020,-137.060,56.910
230.769,-2.140368,2.537112,0.263032,-318.570,-160.160,64.330
240.385,-2.354112,2.689368,-0.083448,-390.950,-193.620,75.880
250.000,-2.590304,2.805024,-0.450424,-472.710,-226.520,94.080
259.615,-2.788920,2.888960,-0.818864,-561.120,-252.910,118.300
269.231,-2.943128,2.948008,-1.135088,-654.500,-273.350,146.510
278.846,-2.997784,3.116856,-1.601128,-749.770,-284.410,193.340
288.462,-2.887008,3.196400,-1.752408,-925.750,-283.710,197.680
298.077,-2.875784,3.311568,-1.825120,-1001.770,-277.340,188.790
307.692,-2.865048,3.310592,-1.779736,-1067.290,-279.020,176.400
317.308,-2.852848,3.315960,-1.627968,-1118.810,-287.000,169.190
326.923,-2.858704,3.319864,-1.300032,-1152.760,-294.210,172.060
336.538,-2.694736,3.317424,-0.756400,-1160.180,-323.960,203.980
346.154,-2.583960,3.311080,-0.625616,-1109.780,-350.210,227.920
355.769,-2.395104,3.228120,-0.550464,-1066.730,-378.350,252.910
365.385,-2.234064,3.098800,-0.509960,-1022.910,-392.070,276.220
375.000,-1.943216,2.980216,-0.551928,-980.000,-385.280,293.650
384.615,-1.680184,2.720112,-0.586088,-940.940,-357.630,298.060
394.231,-1.413736,2.243336,-0.498248,-867.650,-277.970,275.590
403.846,-1.411296,2.024224,-0.350384,-823.200,-234.150,259.490
413.462,-1.473272,1.911984,-0.250344,-773.010,-177.940,245.350
423.077,-1.569896,1.791448,-0.251320,-722.470,-116.550,232.470
432.692,-1.524512,1.680184,-0.209840,-673.610,-70.070,220.430
442.308,-1.432768,1.583072,-0.148840,-625.450,-40.250,205.590
451.923,-1.320040,1.485960,-0.141520,-576.030,-25.200,186.410
461.538,-1.072624,1.397144,-0.196176,-526.960,-25.200,135.100
471.154,-0.989176,1.311256,-0.211792,-431.970,-52.990,106.820
480.769,-0.938424,1.220976,-0.239608,-384.300,-68.670,81.130
490.385,-0.916464,1.102392,-0.257664,-337.890,-77.000,59.990
500.000,-0.882792,0.990640,-0.258152,-292.950,-76.510,44.590
509.615,-0.660264,1.023824,-0.438712,-250.740,-67.690,32.270
519.231,-0.925736,0.712480,-0.157624,-214.340,-47.740,17.850
528.846,-0.947696,0.739320,-0.217160,-176.540,-21.770,13.650
538.462,-0.920856,0.686616,-0.165432,-140.420,1.470,14.840
548.077,-0.986248,0.612928,-0.142984,-101.080,39.130,19.950
557.692,-1.064328,0.583160,-0.280600,-57.680,78.260,31.430
567.308,-1.050176,0.437248,-0.012688,-26.530,61.110,43.400
576.923,-0.966240,0.374296,0.044896,12.880,-11.410,48.370
586.538,-0.951600,0.257176,0.023424,20.580,-16.170,38.150
