timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.682712,0.378200,-0.472384,5.600,-11.340,-0.770
9.615,-0.688568,0.389912,-0.449448,6.860,-13.230,-0.210
19.231,-0.719800,0.385520,-0.411872,9.870,-15.050,1.890
28.846,-0.775432,0.375272,-0.373808,14.210,-17.500,6.860
38.462,-0.860832,0.359168,-0.330864,19.810,-19.530,14.910
48.077,-0.960872,0.334280,-0.284016,26.320,-19.460,26.250
57.692,-1.061400,0.296216,-0.236680,32.620,-18.060,39.340
67.308,-1.132648,0.256688,-0.169336,38.220,-17.220,52.080
76.923,-1.172664,0.229848,-0.094672,44.310,-18.970,61.110
86.538,-1.210728,0.205448,-0.032208,50.750,-27.370,63.490
96.154,-1.224880,0.192272,-0.015128,57.400,-42.070,58.940
105.769,-1.262456,0.194224,-0.029768,62.580,-55.090,49.140
115.385,-1.324920,0.201056,-0.048800,64.120,-56.070,37.030
125.000,-1.562088,0.194712,0.007320,53.340,-18.760,15.820
134.615,-1.710440,0.189832,0.127368,45.010,0.210,8.330
144.231,-1.914912,0.170312,0.300608,38.290,7.210,1.260
153.846,-2.131584,0.145424,0.468480,35.280,2.380,-3.430
163.462,-2.343376,0.152256,0.615856,35.770,-10.780,-6.160
173.077,-2.529304,0.161528,0.751032,38.220,-30.030,-9.100
182.692,-2.703032,0.203984,0.910120,42.350,-57.820,-16.240
192.308,-2.812832,0.286456,1.047248,48.230,-96.810,-29.820
201.923,-2.849432,0.440176,1.074088,53.970,-138.810,-53.200
211.538,-2.862120,0.679784,0.987712,52.150,-173.600,-86.730
221.154,-2.889936,0.922808,0.834968,35.210,-190.400,-127.610
230.769,-3.152480,1.476688,0.615856,-54.110,-170.520,-214.830
240.385,-3.306200,1.711904,0.594872,-119.070,-164.850,-253.540
250.000,-3.546296,1.958344,0.635864,-188.230,-166.880,-292.740
259.615,-3.883504,2.153056,0.658312,-255.220,-185.080,-334.180
269.231,-4.159712,2.423896,0.565104,-317.030,-228.900,-373.310
278.846,-4.482280,3.320840,0.084912,-374.920,-285.110,-456.610
288.462,-4.412008,3.788344,-0.179096,-490.140,-373.100,-516.110
298.077,-4.444216,4.057232,-0.447984,-547.050,-392.560,-594.720
307.692,-4.270976,4.291472,-0.587064,-605.220,-377.300,-681.520
317.308,-4.188504,4.021120,-0.548024,-656.600,-310.730,-773.990
326.923,-4.334416,3.452112,-0.210328,-695.380,-236.530,-852.460
336.538,-4.452024,3.187128,0.052216,-724.430,-149.520,-909.230
346.154,-4.281224,3.003152,0.225456,-715.050,-147.840,-890.190
355.769,-3.967440,2.906040,0.346968,-694.750,-165.200,-855.960
365.385,-3.671224,2.788432,0.416752,-664.370,-189.910,-818.720
375.000,-2.918240,2.618120,0.126880,-625.870,-209.510,-784.140
384.615,-2.585424,2.365336,0.020984,-551.320,-219.240,-729.680
394.231,-2.289696,2.085712,0.012200,-518.210,-182.980,-703.780
403.846,-1.951512,1.916376,0.056120,-480.270,-122.360,-674.730
413.462,-1.687016,1.839760,0.157136,-434.770,-65.100,-646.590
423.077,-1.252696,1.884168,-0.002928,-327.320,-34.860,-590.520
432.692,-1.139480,1.960296,-0.286456,-284.130,-65.730,-558.110
442.308,-0.996496,1.938336,-0.563640,-254.940,-105.140,-516.530
451.923,-0.835456,1.832440,-0.705160,-237.440,-125.790,-464.310
461.538,-0.721752,1.689944,-0.682224,-222.180,-105.350,-402.570
471.154,-0.591456,1.483520,-0.516792,-201.390,-53.690,-337.540
480.769,-0.474824,1.448872,-0.438224,-145.460,0.630,-237.020
490.385,-0.484584,1.295152,-0.542168,-117.740,-17.150,-209.650
500.000,-0.362584,1.252696,-0.684664,-97.930,-45.640,-190.540
509.615,-0.266936,1.153632,-0.706136,-84.910,-62.370,-178.500
519.231,-0.265472,1.040416,-0.740784,-71.400,-61.460,-169.400
528.846,-0.386984,0.949160,-0.821792,-58.380,-51.660,-160.370
538.462,-0.252784,0.790560,-0.732976,-32.900,-38.150,-122.850
548.077,-0.319640,0.658312,-0.653432,-14.700,-36.470,-106.470
557.692,-0.340136,0.799344,-0.770552,6.440,-40.250,-87.710
567.308,-0.152256,0.711504,-0.859368,21.980,-55.090,-68.740
576.923,-0.080032,0.624640,-0.846192,32.970,-71.890,-55.230
586.538,-0.088328,0.653432,-0.923296,41.510,-72.100,-44.450
