timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.618784,0.774944,-0.515816,11.200,-38.150,-3.150
9.615,-0.630008,0.765672,-0.479704,11.060,-32.970,-4.550
19.231,-0.651480,0.745176,-0.455792,12.460,-25.270,-3.290
28.846,-0.643184,0.734928,-0.467504,14.490,-16.660,-2.310
38.462,-0.665632,0.745664,-0.453352,15.120,-10.990,-3.850
48.077,-0.707112,0.739808,-0.438712,14.770,-8.820,-6.930
57.692,-0.740296,0.737856,-0.432856,14.000,-10.430,-11.340
67.308,-0.799832,0.742736,-0.425048,12.390,-14.490,-17.220
76.923,-0.873520,0.748104,-0.425536,10.360,-18.060,-22.260
86.538,-0.946232,0.757864,-0.413824,8.400,-21.420,-27.160
96.154,-1.065792,0.758352,-0.377712,7.700,-26.600,-32.760
105.769,-1.203896,0.729072,-0.337696,8.890,-29.330,-37.590
115.385,-1.353224,0.698816,-0.264008,12.320,-25.410,-41.090
125.000,-1.464976,0.665632,-0.160552,17.850,-17.640,-45.360
134.615,-1.567456,0.658312,-0.061000,25.270,-11.410,-54.460
144.231,-1.711416,0.640256,0.060512,32.830,-8.610,-69.090
153.846,-2.062776,0.664168,0.114680,39.270,-14.770,-104.020
163.462,-2.234064,0.722728,0.206912,36.400,-25.060,-120.750
173.077,-2.382904,0.725168,0.305976,32.200,-32.900,-137.690
182.692,-2.485384,0.726144,0.354776,25.060,-39.410,-153.860
192.308,-2.536624,0.807640,0.379664,13.860,-45.990,-170.520
201.923,-2.559560,0.920368,0.373320,-1.820,-49.350,-191.660
211.538,-2.613240,1.018944,0.387960,-22.330,-47.040,-219.520
221.154,-2.619584,1.146312,0.406016,-45.780,-41.440,-248.570
230.769,-2.616168,1.305888,0.422608,-70.000,-38.710,-283.010
240.385,-2.658136,1.426912,0.483120,-92.820,-38.220,-321.580
250.000,-2.680096,1.571848,0.730536,-112.140,-35.210,-358.540
259.615,-3.245688,1.933944,0.812520,-139.580,-13.720,-439.250
269.231,-3.525800,2.135000,0.794464,-158.550,-7.770,-481.880
278.846,-3.562400,2.430728,0.812520,-187.670,-35.280,-540.400
288.462,-3.476512,2.726944,0.956968,-222.460,-87.290,-621.390
298.077,-3.652192,2.966552,1.112640,-253.680,-129.010,-717.290
307.692,-4.092856,3.262768,1.123376,-277.830,-150.080,-809.690
317.308,-4.760928,3.717096,0.874496,-300.440,-167.440,-883.820
326.923,-4.912208,3.699040,0.792512,-359.240,-203.350,-966.840
336.538,-4.890248,3.660976,0.766160,-395.640,-202.230,-972.370
346.154,-4.743848,3.502864,0.762256,-432.530,-194.390,-951.300
355.769,-4.424696,3.365248,0.829112,-463.120,-180.810,-908.600
365.385,-4.005992,3.242760,0.863760,-483.700,-177.240,-857.360
375.000,-3.126128,2.991440,0.867176,-493.990,-186.830,-768.390
384.615,-2.720600,2.835280,0.805688,-484.680,-185.010,-740.320
394.231,-2.476112,2.656184,0.660264,-468.090,-175.700,-721.000
403.846,-2.341912,2.491728,0.517280,-450.380,-163.100,-704.550
413.462,-2.141832,2.371192,0.367464,-436.450,-169.330,-685.720
423.077,-1.961272,2.212592,0.236680,-427.210,-185.780,-661.780
432.692,-1.665544,2.040328,-0.024888,-419.510,-192.570,-631.890
442.308,-1.069696,1.925160,-0.133712,-396.970,-173.320,-578.130
451.923,-0.957944,1.806088,-0.217648,-375.620,-152.740,-551.180
461.538,-0.954528,1.741672,-0.342576,-347.480,-116.690,-513.240
471.154,-0.988200,1.688480,-0.460672,-314.650,-81.130,-462.490
480.769,-0.945744,1.653832,-0.548512,-279.790,-57.960,-400.680
490.385,-0.826184,1.613816,-0.642696,-245.560,-45.640,-336.280
500.000,-0.730048,1.597712,-0.770552,-213.360,-41.580,-277.970
509.615,-0.544608,1.388360,-0.596824,-149.030,-46.060,-192.080
519.231,-0.581208,1.246840,-0.659288,-107.870,-49.770,-166.320
528.846,-0.557784,1.178032,-0.842288,-71.890,-59.150,-147.070
538.462,-0.356728,1.153632,-0.716872,-38.850,-58.170,-134.750
548.077,-0.476776,1.064816,-0.932568,-9.030,-48.090,-134.610
557.692,-0.495320,1.047736,-1.181936,4.340,-53.060,-130.970
567.308,-0.497760,1.007720,-1.158024,6.370,-50.120,-115.990
576.923,-0.279136,0.959896,-1.317600,3.150,-33.250,-104.370
586.538,-0.339160,0.879864,-1.251720,-7.210,-13.790,-96.180
