timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.115656,-0.482144,0.925248,33.810,20.160,-13.860
9.615,-0.079544,-0.510448,0.924760,37.800,13.510,-12.180
19.231,-0.047336,-0.545096,0.893040,40.950,5.460,-10.430
28.846,0.013176,-0.564616,0.818864,41.440,-1.820,-7.770
38.462,0.070760,-0.591456,0.775920,38.990,-5.320,-5.390
48.077,0.122488,-0.642208,0.736880,33.390,-3.990,-3.220
57.692,0.165920,-0.680272,0.728096,25.690,0.910,-0.910
67.308,0.240584,-0.722728,0.747128,17.500,6.160,1.050
76.923,0.321592,-0.779336,0.790072,10.430,7.630,1.960
86.538,0.383568,-0.810568,0.812520,5.180,4.130,0.630
96.154,0.410408,-0.830576,0.835456,1.120,-3.640,-1.750
105.769,0.455304,-0.840824,0.842776,-1.400,-12.040,-3.570
115.385,0.510936,-0.862784,0.849120,-3.080,-17.920,-4.760
125.000,0.572912,-0.876936,0.854000,-3.850,-18.760,-5.460
134.615,0.654408,-0.877424,0.840336,-4.550,-14.140,-6.510
144.231,0.752984,-0.852536,0.818864,-6.160,-6.930,-9.450
153.846,0.844240,-0.845216,0.810080,-8.960,-1.750,-14.280
163.462,0.892552,-0.828136,0.808128,-12.460,2.240,-21.000
173.077,0.904752,-0.794952,0.820328,-15.820,5.670,-27.300
182.692,0.891088,-0.755912,0.826184,-17.010,8.680,-31.430
192.308,0.814960,-0.720776,0.848144,-14.910,11.900,-31.150
201.923,0.684664,-0.691008,0.906704,-8.330,16.100,-23.660
211.538,0.536312,-0.666120,0.921344,4.340,20.020,-7.560
221.154,0.383568,-0.630008,0.995520,21.490,23.100,16.660
230.769,0.234240,-0.558760,0.882792,41.300,31.710,46.550
240.385,0.325496,-0.456280,0.732488,54.530,48.510,76.440
250.000,0.275232,-0.328424,0.623176,58.940,69.790,97.510
259.615,0.158600,-0.207400,0.308904,56.560,88.550,111.580
269.231,-0.197640,0.021472,0.134200,35.980,107.170,136.290
278.846,-0.434808,0.156648,-0.013664,19.810,111.300,155.050
288.462,-0.740296,0.309392,-0.048312,4.060,116.970,180.320
298.077,-1.011624,0.512888,-0.078568,-9.520,127.190,212.730
307.692,-1.201944,0.748592,-0.165920,-20.860,144.270,248.920
317.308,-1.435696,0.996496,-0.264496,-34.510,169.120,283.850
326.923,-1.858792,1.163392,-0.182024,-48.230,191.940,316.120
336.538,-1.915400,1.243912,0.135664,-52.360,192.430,343.490
346.154,-1.845616,1.466440,0.429928,-36.470,167.020,354.410
355.769,-1.964200,1.750944,0.462136,-2.100,150.360,344.960
365.385,-2.140856,1.714832,0.489464,38.080,162.400,327.460
375.000,-2.178920,1.260016,0.553880,74.340,187.040,313.040
384.615,-1.730448,0.813008,0.679296,124.530,157.360,284.130
394.231,-1.395680,0.720776,0.889624,146.580,112.490,254.380
403.846,-1.271240,0.528992,1.081408,178.080,61.810,212.100
413.462,-1.300032,0.339648,1.126792,214.620,18.410,171.290
423.077,-1.371280,0.190808,1.105808,244.370,-11.200,139.020
432.692,-1.225856,0.090280,0.939400,256.270,-33.320,111.930
442.308,-0.995520,0.138592,0.617320,242.830,-59.430,79.590
451.923,-0.908656,0.235704,0.038552,202.090,-81.060,42.490
461.538,-0.839848,0.238144,-0.030744,66.150,-22.190,-9.380
471.154,-0.895480,0.218136,0.089792,-3.500,40.110,-20.230
480.769,-1.025776,0.191784,0.265960,-59.150,86.730,-23.870
490.385,-1.160464,0.172264,0.426512,-95.900,108.360,-22.470
500.000,-1.220000,0.163480,0.555344,-114.310,105.910,-16.590
509.615,-1.243424,0.180072,0.630008,-115.990,89.880,-8.960
519.231,-1.244888,0.196664,0.646112,-106.050,66.640,-1.820
528.846,-1.227320,0.202032,0.617320,-88.270,42.210,4.060
538.462,-1.192672,0.191296,0.566080,-67.480,24.850,8.470
548.077,-1.156560,0.173728,0.524600,-47.250,17.780,11.060
557.692,-1.107760,0.181048,0.471896,-29.960,16.030,10.010
567.308,-1.065792,0.188368,0.444080,-16.730,14.630,4.270
576.923,-1.046272,0.199104,0.410408,-8.050,13.160,-5.110
586.538,-1.026752,0.217160,0.372344,-3.220,10.710,-16.100
