timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.092720,-0.428464,1.056520,-6.020,22.050,10.710
9.615,-0.065392,-0.438712,1.139480,-8.890,22.750,23.660
19.231,-0.042944,-0.457256,1.170712,-8.610,20.020,32.620
28.846,-0.002440,-0.475800,1.162416,-8.190,13.440,37.870
38.462,0.026840,-0.502152,1.134112,-8.330,4.340,39.970
48.077,0.051728,-0.549000,1.077016,-10.080,-2.240,40.250
57.692,0.088328,-0.610488,0.995032,-14.630,-4.060,39.970
67.308,0.135176,-0.665144,0.945256,-22.190,-1.890,39.550
76.923,0.230336,-0.711992,0.902800,-30.800,1.890,37.450
86.538,0.417728,-0.811544,0.895480,-46.620,9.660,24.430
96.154,0.427488,-0.863760,0.953064,-50.400,11.200,16.310
105.769,0.432856,-0.914512,1.032120,-48.930,8.610,10.150
115.385,0.442616,-0.945256,1.095560,-42.070,4.480,7.910
125.000,0.462624,-0.962824,1.126304,-31.360,3.710,8.540
134.615,0.474336,-0.985272,1.132160,-20.230,8.120,11.270
144.231,0.530456,-1.013576,1.104344,-10.780,12.250,14.420
153.846,0.572912,-1.024800,1.084824,-5.670,11.270,16.240
163.462,0.572424,-1.000400,1.133136,-2.660,5.600,16.870
173.077,0.549488,-0.985760,1.211216,1.610,-1.330,19.460
182.692,0.546560,-0.934032,1.238056,8.960,-5.390,25.620
192.308,0.530456,-0.816912,1.240008,18.830,-4.550,34.930
201.923,0.501176,-0.643672,1.168760,30.100,4.830,47.250
211.538,0.388448,-0.471896,0.908656,39.060,24.920,61.600
221.154,0.212280,-0.302560,0.622688,39.340,48.090,77.910
230.769,0.000488,-0.108824,0.470432,30.870,64.820,96.740
240.385,-0.192760,0.034160,0.443592,20.650,72.800,118.930
250.000,-0.325496,0.169824,0.419192,14.420,81.340,144.410
259.615,-0.470920,0.327448,0.316712,12.250,98.630,170.450
269.231,-0.602192,0.543144,0.163968,9.660,125.580,193.550
278.846,-0.814472,0.769576,-0.000976,2.870,158.130,211.890
288.462,-1.081408,0.934032,-0.063928,-8.050,188.510,226.800
298.077,-1.326872,1.069208,-0.025864,-19.320,210.560,239.610
307.692,-1.546472,1.314184,0.238632,-24.220,222.810,248.640
317.308,-1.972984,1.268800,0.369904,-1.190,235.830,259.420
326.923,-1.983720,1.371280,0.519232,24.080,238.700,273.770
336.538,-1.994944,1.368352,0.699304,57.120,236.740,278.320
346.154,-1.469368,1.172664,0.985272,100.800,220.150,265.160
355.769,-1.166808,1.016504,0.726632,147.070,169.540,225.330
365.385,-1.033096,0.687592,0.575840,183.120,75.530,172.270
375.000,-0.768600,0.705160,0.366976,207.830,-29.820,118.230
384.615,-0.770552,0.607072,0.453352,221.480,-90.090,64.750
394.231,-0.768600,0.467016,0.398208,226.800,-82.180,23.380
403.846,-0.945256,0.316224,0.202520,218.960,-23.730,-3.570
413.462,-1.031632,0.319152,0.100040,159.180,80.850,-18.690
423.077,-1.068232,0.339648,0.157624,111.510,71.540,-18.620
432.692,-1.098000,0.346480,0.308904,64.470,51.940,-16.310
442.308,-1.123864,0.328424,0.432856,23.940,38.710,-8.680
451.923,-1.166808,0.291336,0.614880,-6.300,30.170,3.710
461.538,-1.100440,0.345504,0.433832,-27.790,19.530,17.640
471.154,-0.976976,0.298168,0.386496,-47.530,14.910,27.790
480.769,-0.969168,0.266448,0.372832,-65.380,23.310,30.940
490.385,-0.971120,0.232288,0.362096,-79.800,37.940,29.330
500.000,-1.013088,0.186416,0.394792,-88.550,49.770,24.990
509.615,-1.026264,0.162504,0.417728,-90.930,55.930,18.830
519.231,-1.037976,0.159576,0.416752,-87.640,56.210,11.550
528.846,-1.020896,0.143472,0.407968,-80.570,52.500,3.150
538.462,-1.030656,0.124928,0.420656,-71.680,47.320,-5.530
548.077,-1.056520,0.135664,0.471408,-60.830,42.490,-12.950
557.692,-1.069208,0.156648,0.484096,-48.090,37.520,-17.920
567.308,-1.089216,0.170800,0.477752,-35.420,29.190,-21.420
576.923,-1.071160,0.211304,0.417728,-24.430,16.030,-22.820
586.538,-0.987224,0.235216,0.347944,-11.830,-8.610,-22.540
