# label=FP
IMU1,10752,108010471,-67,-44,2075,13,-16,-16
IMU1,10753,108019895,-64,-47,2075,14,-18,-16
IMU1,10754,108029838,-66,-47,2075,14,-17,-19
IMU1,10755,108039269,-71,-45,2076,14,-13,-22
IMU1,10756,108048689,-66,-41,2075,16,-16,-19
IMU1,10757,108058622,-69,-45,2074,15,-14,-20
IMU1,10758,108068038,-69,-45,2075,14,-12,-22
IMU1,10759,108077454,-65,-42,2075,16,-15,-22
IMU1,10760,108087399,-69,-48,2073,15,-16,-21
IMU1,10761,108096821,-68,-43,2073,15,-18,-16
IMU1,10762,108106751,-67,-44,2071,13,-16,-19
IMU1,10763,108116179,-63,-46,2073,15,-13,-23
IMU1,10764,108125603,-63,-43,2078,15,-17,-19
IMU1,10765,108135547,-68,-45,2073,17,-16,-19
IMU1,10766,108144956,-63,-43,2072,15,-13,-22
IMU1,10767,108154366,-65,-43,2070,14,-16,-20
IMU1,10768,108164306,-68,-45,2075,16,-14,-21
IMU1,10769,108173713,-67,-45,2083,21,-21,-17
IMU1,10770,108183640,-64,-37,2068,27,-18,-20
IMU1,10771,108193056,-67,-46,2071,11,-16,-18
IMU1,10772,108202468,-69,-43,2075,15,-15,-20
IMU1,10773,108212399,-65,-44,2072,14,-15,-21
IMU1,10774,108221819,-75,-44,2068,17,-13,-22
IMU1,10775,108231755,-516,-149,2114,22,-16,-15
IMU1,10776,108241579,-1089,-403,2162,48,-4,103
IMU1,10777,108251499,-496,-246,2043,47,18,294
IMU1,10778,108261327,-390,-121,2066,40,18,369
IMU1,10779,108271155,-325,64,1918,25,20,411
IMU1,10780,108280703,-179,145,2031,-2,-5,444
IMU1,10781,108290232,-93,138,2053,-15,-22,458
IMU1,10782,108299958,-89,139,2056,-14,-29,455
IMU1,10783,108309683,-720,-240,1926,-23,-24,454
IMU1,10784,108319697,-875,-569,1921,-45,-42,568
IMU1,10785,108329722,-45,-228,2384,-90,-68,737
IMU1,10786,108339548,350,25,2084,-25,-29,743
IMU1,10787,108349165,639,197,2117,-10,-19,639
IMU1,10788,108359012,622,244,2088,-4,-19,492
IMU1,10789,108368651,634,201,2111,-1,-20,351
IMU1,10790,108378286,523,68,2080,7,-16,235
IMU1,10791,108387628,540,-58,2091,11,-19,140
IMU1,10792,108397264,343,-164,2086,11,-14,47
IMU1,10793,108406892,-69,-45,2074,14,-13,-15
IMU1,10794,108416314,-66,-42,2076,14,-16,-19
IMU1,10795,108425734,-68,-44,2072,14,-16,-19
IMU1,10796,108435158,-67,-42,2075,14,-14,-21
IMU1,10797,108444597,-67,-41,2074,14,-15,-21
IMU1,10798,108454023,-70,-43,2074,15,-14,-20
IMU1,10799,108463457,-72,-39,2075,15,-15,-19
IMU1,10800,108472885,-70,-44,2074,15,-15,-20
IMU1,10801,108485054,-66,-42,2072,16,-16,-20
IMU1,10802,108494470,-69,-41,2075,15,-16,-19
IMU1,10803,108503884,-70,-46,2077,15,-15,-18
IMU1,10804,108513306,-64,-42,2072,15,-16,-18
IMU1,10805,108522722,-69,-44,2070,17,-15,-20
IMU1,10806,108532146,-67,-42,2071,18,-16,-19
IMU1,10807,108541574,-67,-40,2074,16,-16,-19
IMU1,10808,108551010,-68,-42,2075,13,-15,-19
IMU1,10809,108560424,-65,-39,2074,14,-16,-18
IMU1,10810,108569831,-67,-41,2074,15,-16,-19
IMU1,10811,108579239,-69,-45,2074,16,-14,-22
IMU1,10812,108588654,-67,-40,2073,13,-15,-21
IMU1,10813,108598074,-66,-45,2074,12,-15,-20
IMU1,10814,108607496,-66,-44,2078,13,-14,-20
IMU1,10815,108616922,-68,-44,2078,14,-15,-21
IMU1,10816,108626344,-64,-39,2076,14,-16,-20
IMU1,10817,108635762,-68,-41,2074,17,-15,-21
IMU1,10818,108645188,-65,-42,2075,17,-15,-19
IMU1,10819,108654610,-67,-44,2076,16,-13,-18
IMU1,10820,108664030,-66,-43,2074,15,-16,-18
IMU1,10821,108673970,-70,-41,2075,14,-15,-21
IMU1,10822,108683389,-74,-43,2077,14,-13,-19
IMU1,10823,108693333,-71,-41,2075,13,-15,-12
IMU1,10824,108702761,-67,-41,2073,15,-12,-19
IMU1,10825,108712185,-66,-45,2073,17,-15,-18
