# label=BC
IMU1,34406,349680999,-129,594,-1743,184,91,2680
IMU1,34407,349691245,-217,581,-1547,339,204,2909
IMU1,34408,349701700,-333,597,-1401,505,253,3142
IMU1,34409,349712160,-387,635,-1241,656,254,3380
IMU1,34410,349722613,-739,607,-884,789,247,3625
IMU1,34411,349733391,-922,608,-724,967,369,4151
IMU1,34412,349743663,-1166,693,-481,969,620,4390
IMU1,34413,349754139,-1596,757,-302,936,970,4588
IMU1,34414,349764626,-2123,811,-95,882,1258,4763
IMU1,34415,349775091,-2752,826,209,842,1372,4928
IMU1,34416,349785659,-3541,1001,458,847,1246,5079
IMU1,34417,349796427,-4612,1056,509,897,848,5227
IMU1,34418,349807005,-5517,909,268,956,270,5399
IMU1,34419,349817388,-5822,772,-257,960,-364,5506
IMU1,34420,349827955,-5397,947,-717,861,-940,5380
IMU1,34421,349839050,-4742,918,-806,414,-1127,4142
IMU1,34422,349849820,-4610,677,-517,219,-657,3304
IMU1,34423,349860367,-4580,487,-171,176,-207,2526
IMU1,34424,349870911,-4481,298,130,356,-72,1874
IMU1,34425,349881177,-4275,75,295,745,-253,1352
IMU1,34426,349891445,-4034,-114,305,1246,-634,931
IMU1,34427,349902008,-3689,-126,142,1745,-1098,557
IMU1,34428,349912762,-3429,-55,-129,2138,-1525,175
IMU1,34429,349923419,-3203,17,-443,2362,-1812,-221
IMU1,34430,349934063,-3005,353,-963,2390,-1923,-608
IMU1,34431,349944936,-2801,493,-1164,1928,-1701,-1228
IMU1,34432,349956192,-2772,586,-1241,1537,-1432,-1399
IMU1,34433,349967458,-2804,620,-1226,1104,-1099,-1439
IMU1,34434,349978712,-2760,627,-1104,687,-717,-1367
IMU1,34435,349989573,-2830,561,-986,325,-354,-1227
IMU1,34436,350000232,-2864,542,-891,16,-87,-1028
IMU1,34437,350010485,-2846,519,-876,-248,40,-790
IMU1,34438,350020736,-2715,464,-755,-455,56,-572
IMU1,34439,350031521,-2629,432,-756,-701,3,-367
