# label=BP
IMU1,22568,227789988,-362,-150,1980,-48,14,-161
IMU1,22569,227800021,-354,-160,1983,-56,1,-172
IMU1,22570,227809852,-353,-172,1988,-55,-9,-188
IMU1,22571,227819788,-349,-176,2001,-45,-14,-203
IMU1,22572,227830955,-334,-170,2004,-38,-31,-230
IMU1,22573,227841099,-334,-169,2010,-27,-43,-244
IMU1,22574,227851204,-333,-167,2009,-17,-53,-249
IMU1,22575,227861313,-339,-167,2011,-13,-45,-249
IMU1,22576,227871428,-340,-168,2019,-15,-33,-238
IMU1,22577,227881554,-338,-176,2025,-17,-18,-222
IMU1,22578,227891681,-336,-183,2030,-12,-5,-205
IMU1,22579,227901601,-337,-188,2030,-9,8,-184
IMU1,22580,227911230,-333,-193,2029,-11,17,-167
IMU1,22581,227921261,-329,-202,2024,-15,26,-160
IMU1,22582,227931289,-325,-205,2019,-21,34,-156
IMU1,22583,227941322,-318,-217,2011,-20,25,-162
IMU1,22584,227951365,-315,-225,2014,-24,5,-173
IMU1,22585,227961206,-319,-230,2006,-27,3,-188
IMU1,22586,227971050,-319,-234,2023,-24,5,-199
IMU1,22587,227980897,-334,-212,2043,-17,10,-206
IMU1,22588,227990925,-353,-229,2033,-7,25,-201
IMU1,22589,228000771,-353,-237,2020,-11,41,-190
IMU1,22590,228010801,-333,-219,2023,-16,46,-182
IMU1,22591,228020830,-332,-218,2031,-29,42,-186
IMU1,22592,228033602,-315,-228,2013,-57,-9,-211
IMU1,22593,228043536,-318,-229,2017,-75,-34,-224
IMU1,22594,228053682,-319,-234,1999,-81,-47,-241
IMU1,22595,228063824,-328,-234,1996,-87,-65,-258
IMU1,22596,228073976,-314,-248,2007,-82,-92,-271
IMU1,22597,228084106,-304,-255,1998,-67,-97,-285
IMU1,22598,228094241,-303,-267,1998,-55,-90,-291
IMU1,22599,228104385,-292,-272,2002,-42,-90,-296
IMU1,22600,228114513,-290,-270,2011,-23,-92,-295
IMU1,22601,228124649,-290,-273,2022,-8,-82,-291
IMU1,22602,228134583,-293,-276,2020,5,-74,-279
IMU1,22603,228144424,-286,-277,2029,11,-71,-258
IMU1,22604,228154465,-288,-278,2034,10,-60,-233
IMU1,22605,228164500,-288,-278,2033,3,-50,-202
IMU1,22606,228174327,-290,-274,2034,-11,-43,-173
IMU1,22607,228184452,-280,-276,2043,-28,-40,-148
IMU1,22608,228194577,-285,-280,2046,-50,-45,-121
IMU1,22609,228205738,-283,-304,2055,-62,-48,-89
IMU1,22610,228215673,-281,-312,2061,-70,-44,-68
IMU1,22611,228225625,-284,-319,2059,-70,-45,-51
IMU1,22612,228235558,-274,-327,2051,-64,-42,-61
IMU1,22613,228245492,-275,-322,2049,-63,-46,-63
IMU1,22614,228255424,-271,-323,2048,-60,-44,-67
IMU1,22615,228265356,-271,-324,2053,-60,-43,-71
IMU1,22616,228275293,-280,-315,2053,-57,-45,-72
IMU1,22617,228285227,-281,-312,2053,-53,-46,-71
IMU1,22618,228295174,-282,-314,2045,-47,-52,-70
IMU1,22619,228305124,-274,-310,2039,-49,-58,-64
IMU1,22620,228315071,-266,-310,2034,-53,-62,-60
IMU1,22621,228325022,-266,-307,2035,-57,-62,-65
IMU1,22622,228334969,-262,-307,2040,-54,-66,-70
IMU1,22623,228344917,-271,-309,2043,-51,-76,-70
IMU1,22624,228354874,-272,-303,2040,-49,-81,-66
IMU1,22625,228364806,-272,-303,2035,-43,-86,-64
IMU1,22626,228374728,-268,-298,2030,-40,-87,-57
IMU1,22627,228384661,-275,-298,2020,-42,-77,-49
IMU1,22628,228394593,-268,-297,2022,-45,-69,-35
IMU1,22629,228404525,-266,-289,2032,-48,-66,-23
IMU1,22630,228414445,-259,-293,2039,-43,-67,-14
IMU1,22631,228424377,-266,-297,2048,-32,-61,-5
IMU1,22632,228434112,-270,-298,2049,-21,-55,11
IMU1,22633,228443951,-271,-294,2049,-12,-47,31
IMU1,22634,228453803,-274,-297,2039,-7,-31,50
IMU1,22635,228463461,-277,-291,2034,0,-16,68
IMU1,22636,228472920,-274,-286,2035,-9,-7,92
IMU1,22637,228482378,-271,-280,2033,-15,-6,111
IMU1,22638,228492217,-267,-285,2041,-12,-5,112
IMU1,22639,228502056,-271,-297,2042,-11,-7,112
IMU1,22640,228511904,-270,-303,2051,-10,-2,104
IMU1,22641,228523321,-286,-305,2058,8,6,103
IMU1,22642,228532778,-286,-302,2052,13,11,113
IMU1,22643,228542635,-284,-298,2047,19,10,121
IMU1,22644,228552492,-278,-291,2041,21,12,120
IMU1,22645,228562343,-288,-296,2041,18,8,121
IMU1,22646,228571982,-289,-297,2049,13,7,119
IMU1,22647,228581636,-290,-300,2044,9,1,118
IMU1,22648,228591094,-290,-303,2041,8,-7,116
IMU1,22649,228600653,-287,-302,2031,5,-11,112
IMU1,22650,228610398,-297,-303,2029,7,-12,102
IMU1,22651,228620148,-302,-304,2024,7,-17,101
IMU1,22652,228629901,-300,-306,2027,6,-19,101
IMU1,22653,228639656,-302,-308,2030,9,-10,96
IMU1,22654,228649219,-309,-307,2038,10,-7,99
IMU1,22655,228658769,-317,-308,2044,17,-3,100
IMU1,22656,228668531,-321,-309,2046,30,1,104
IMU1,22657,228678187,-322,-307,2029,31,6,110
IMU1,22658,228687849,-320,-307,2023,33,12,111
IMU1,22659,228697702,-328,-300,2041,36,17,112
IMU1,22660,228707553,-325,-296,2038,34,27,118
IMU1,22661,228717416,-332,-297,2028,38,27,122
IMU1,22662,228727280,-334,-296,2021,32,20,129
IMU1,22663,228737128,-319,-308,2027,23,14,135
IMU1,22664,228746981,-321,-309,2031,18,21,132
IMU1,22665,228756834,-322,-319,2037,15,28,129
IMU1,22666,228766687,-325,-317,2038,17,28,122
IMU1,22667,228776541,-318,-310,2044,19,26,115
IMU1,22668,228786404,-321,-305,2047,21,26,107
IMU1,22669,228796255,-330,-293,2040,22,20,101
IMU1,22670,228806112,-336,-294,2026,25,13,97
IMU1,22671,228815761,-339,-287,2016,20,5,100
IMU1,22672,228825407,-336,-278,2006,15,7,104
IMU1,22673,228835060,-334,-272,2000,11,13,104
IMU1,22674,228844911,-338,-267,2011,8,14,105
IMU1,22675,228854555,-342,-272,2029,14,19,103
IMU1,22676,228864408,-343,-284,2026,24,20,104
IMU1,22677,228874236,-349,-283,2024,29,17,110
IMU1,22678,228884093,-343,-287,2017,31,19,111
IMU1,22679,228893942,-335,-284,2017,30,24,110
IMU1,22680,228903793,-337,-282,2016,25,33,106
IMU1,22681,228913644,-337,-284,2017,22,41,97
IMU1,22682,228923295,-325,-283,2020,18,34,86
IMU1,22683,228932943,-319,-276,2021,22,26,67
IMU1,22684,228942604,-320,-268,2016,24,18,44
IMU1,22685,228952252,-321,-270,2013,30,11,24
IMU1,22686,228961910,-321,-261,2015,40,4,6
IMU1,22687,228971171,-312,-251,2009,45,-13,-7
IMU1,22688,228980821,-304,-246,2009,49,-32,-21
IMU1,22689,228990654,-298,-249,2009,51,-50,-25
IMU1,22690,229000502,-293,-248,2003,49,-56,-26
IMU1,22691,229010341,-287,-244,2008,54,-57,-18
IMU1,22692,229020186,-294,-247,2012,53,-53,-3
IMU1,22693,229029832,-303,-248,2016,57,-37,16
IMU1,22694,229042347,-316,-250,2023,73,10,73
IMU1,22695,229052023,-319,-248,2029,74,38,108
IMU1,22696,229061883,-319,-244,2026,75,54,132
IMU1,22697,229071748,-315,-248,2036,73,60,149
IMU1,22698,229081617,-307,-260,2041,67,57,158
IMU1,22699,229091471,-309,-261,2037,59,47,159
IMU1,22700,229101340,-309,-273,2034,54,33,150
IMU1,22701,229111218,-305,-272,2036,50,18,136
IMU1,22702,229121092,-314,-274,2037,42,5,122
IMU1,22703,229130751,-323,-280,2039,44,0,105
IMU1,22704,229140304,-332,-275,2049,45,-5,98
IMU1,22705,229149864,-340,-262,2050,47,-1,88
IMU1,22706,229159423,-348,-257,2051,47,4,89
IMU1,22707,229168888,-355,-253,2043,48,9,97
IMU1,22708,229178350,-363,-243,2039,48,11,105
IMU1,22709,229188206,-363,-243,2024,44,8,113
IMU1,22710,229197861,-352,-244,2018,39,6,115
IMU1,22711,229207527,-345,-246,2013,30,-2,114
IMU1,22712,229217286,-347,-246,2009,19,-10,104
IMU1,22713,229227222,-342,-249,2004,11,-23,87
IMU1,22714,229236970,-340,-250,1999,6,-45,70
IMU1,22715,229246534,-342,-251,1999,6,-62,55
IMU1,22716,229256108,-346,-255,1991,12,-67,43
IMU1,22717,229265864,-355,-251,1999,23,-58,41
IMU1,22718,229275630,-366,-242,2007,38,-33,43
IMU1,22719,229285388,-382,-232,2000,52,-8,56
IMU1,22720,229294952,-382,-227,1995,59,15,74
IMU1,22721,229304618,-375,-228,1985,64,31,89
IMU1,22722,229314280,-371,-232,1981,63,41,97
IMU1,22723,229323948,-365,-241,1990,57,55,94
IMU1,22724,229333622,-371,-243,2003,53,68,83
IMU1,22725,229343286,-381,-250,2021,56,68,66
IMU1,22726,229352958,-385,-255,2032,61,57,48
IMU1,22727,229362635,-383,-252,2028,66,46,28
IMU1,22728,229372305,-376,-245,2032,68,28,8
IMU1,22729,229381784,-376,-232,2018,62,5,-12
IMU1,22730,229391308,-372,-233,2021,49,-20,-31
IMU1,22731,229401141,-374,-225,2024,35,-38,-43
IMU1,22732,229410972,-373,-220,2029,26,-41,-49
IMU1,22733,229420799,-375,-223,2026,16,-40,-49
IMU1,22734,229430636,-370,-229,2030,8,-39,-47
IMU1,22735,229440272,-367,-230,2032,7,-36,-41
IMU1,22736,229449892,-358,-230,2043,11,-22,-37
IMU1,22737,229459721,-356,-230,2054,18,-6,-39
IMU1,22738,229469352,-364,-228,2060,28,0,-40
IMU1,22739,229478791,-366,-230,2048,36,-2,-38
IMU1,22740,229488420,-364,-231,2035,38,-6,-33
IMU1,22741,229498054,-364,-227,2037,32,-5,-28
IMU1,22742,229507692,-365,-226,2034,23,-5,-25
IMU1,22743,229517323,-371,-232,2030,12,-10,-23
IMU1,22744,229527159,-373,-222,2018,-3,-18,-19
IMU1,22745,229536894,-369,-221,2013,-15,-31,-16
IMU1,22746,229546818,-366,-221,2008,-31,-43,-18
IMU1,22747,229556743,-364,-227,2003,-43,-51,-23
IMU1,22748,229566670,-364,-230,2008,-45,-54,-30
IMU1,22749,229576608,-372,-240,2015,-36,-50,-35
IMU1,22750,229586544,-374,-241,2018,-24,-39,-40
IMU1,22751,229596474,-374,-245,2021,-9,-27,-41
IMU1,22752,229606211,-367,-242,2010,9,-24,-40
IMU1,22753,229615849,-361,-231,2003,19,-33,-40
IMU1,22754,229625688,-349,-219,1995,21,-46,-47
IMU1,22755,229635515,-354,-211,1999,21,-53,-55
IMU1,22756,229645355,-369,-216,2011,16,-49,-54
IMU1,22757,229655186,-386,-220,2022,16,-35,-38
IMU1,22758,229665029,-395,-227,2024,19,-9,-12
IMU1,22759,229674665,-388,-232,2023,24,24,13
IMU1,22760,229684313,-377,-235,2021,25,46,36
IMU1,22761,229693958,-368,-235,2020,21,57,46
IMU1,22762,229703609,-363,-237,2035,17,60,42
IMU1,22763,229713265,-360,-240,2048,10,58,28
IMU1,22764,229722910,-363,-244,2051,11,44,9
IMU1,22765,229732356,-368,-247,2051,10,23,-11
IMU1,22766,229742099,-364,-246,2043,6,1,-31
IMU1,22767,229751444,-361,-246,2036,2,-21,-50
IMU1,22768,229761088,-362,-237,2023,-4,-40,-68
IMU1,22769,229770813,-357,-238,2013,-13,-62,-83
IMU1,22770,229780745,-359,-235,2006,-23,-77,-89
IMU1,22771,229790683,-371,-235,2005,-27,-75,-90
IMU1,22772,229800618,-382,-235,1998,-29,-56,-86
IMU1,22773,229811594,-445,-222,2005,-18,-7,-59
IMU1,22774,229821324,-452,-240,2004,-9,30,-49
IMU1,22775,229830967,-449,-259,2005,-6,51,-45
IMU1,22776,229840606,-436,-269,2018,-3,56,-63
IMU1,22777,229850246,-420,-279,2041,0,50,-102
IMU1,22778,229859886,-413,-306,2060,3,26,-150
IMU1,22779,229869637,-408,-334,2071,11,-10,-203
IMU1,22780,229879671,-394,-325,2063,17,-42,-260
IMU1,22781,229889721,-384,-316,2049,16,-67,-313
IMU1,22782,229899759,-393,-297,2060,11,-85,-360
IMU1,22783,229909804,-389,-287,2059,7,-92,-392
IMU1,22784,229919648,-384,-264,2045,-4,-99,-406
IMU1,22785,229929592,-376,-247,2040,-20,-118,-408
IMU1,22786,229939927,-360,-241,2033,-32,-129,-401
IMU1,22787,229950254,-347,-240,2021,-51,-124,-381
IMU1,22788,229960589,-338,-242,2016,-61,-117,-360
IMU1,22789,229970920,-328,-243,2016,-66,-113,-334
IMU1,22790,229981253,-314,-248,2019,-69,-105,-310
IMU1,22791,229991605,-298,-260,2023,-63,-99,-287
IMU1,22792,230001745,-292,-259,2025,-50,-96,-265
IMU1,22793,230011887,-292,-256,2014,-37,-93,-238
IMU1,22794,230022035,-291,-244,1997,-24,-80,-211
IMU1,22795,230033219,-296,-245,1982,-10,-46,-140
IMU1,22796,230046108,-299,-240,1979,-11,-9,-103
IMU1,22797,230056046,-300,-243,1984,-8,23,-61
IMU1,22798,230065688,-300,-245,1992,-7,58,-21
IMU1,22799,230075339,-293,-252,2000,-5,83,8
IMU1,22800,230084697,-284,-263,2002,1,91,25
IMU1,22801,230094143,-278,-273,2003,8,85,29
IMU1,22802,230103587,-269,-282,2006,15,71,21
IMU1,22803,230113240,-266,-289,2013,24,58,4
IMU1,22804,230122699,-278,-291,2020,30,43,-10
IMU1,22805,230132449,-285,-283,2024,37,30,-27
IMU1,22806,230142200,-286,-279,2028,44,11,-38
IMU1,22807,230151957,-285,-278,2024,51,-7,-47
IMU1,22808,230161611,-286,-275,2016,51,-25,-49
IMU1,22809,230171448,-289,-267,2012,50,-32,-49
IMU1,22810,230181292,-293,-265,2011,47,-33,-44
IMU1,22811,230191139,-303,-261,2011,45,-25,-32
IMU1,22812,230201001,-309,-263,2014,42,-21,-12
IMU1,22813,230210836,-308,-269,2015,42,-15,9
IMU1,22814,230220382,-308,-271,2012,41,-8,26
IMU1,22815,230229941,-307,-277,2004,40,-2,38
IMU1,22816,230239498,-309,-291,2007,38,0,48
IMU1,22817,230248865,-314,-294,2014,35,11,52
IMU1,22818,230258522,-319,-290,2017,34,18,51
IMU1,22819,230268186,-326,-293,2020,39,16,47
IMU1,22820,230277838,-329,-290,2024,44,13,42
IMU1,22821,230287487,-334,-288,2024,47,9,40
