timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.608536,-0.122488,-0.934520,-33.110,-4.760,20.300
9.615,-0.569984,-0.105408,-0.974048,-39.200,-5.040,25.340
19.231,-0.517768,-0.079056,-0.976000,-45.430,-2.520,29.330
28.846,-0.468968,-0.060512,-0.978440,-50.680,3.360,31.990
38.462,-0.420168,-0.043432,-0.972584,-54.530,10.920,32.340
48.077,-0.392840,-0.021472,-0.976000,-56.280,16.100,30.870
57.692,-0.357216,0.022448,-0.989664,-56.000,16.590,28.700
67.308,-0.340624,0.067344,-1.026752,-54.390,12.460,25.900
76.923,-0.321592,0.133712,-1.086776,-51.520,5.320,22.820
86.538,-0.293288,0.189832,-1.186816,-48.790,-4.130,20.510
96.154,-0.278648,0.207400,-1.229760,-40.460,-22.680,18.270
105.769,-0.302560,0.246440,-1.288320,-35.070,-28.980,19.460
115.385,-0.315736,0.286944,-1.372744,-29.470,-33.320,23.520
125.000,-0.334768,0.313296,-1.458632,-24.010,-34.580,29.540
134.615,-0.337208,0.321104,-1.505480,-19.320,-33.110,38.010
144.231,-0.348432,0.311344,-1.494744,-14.700,-26.950,48.580
153.846,-0.341112,0.279624,-1.415200,-8.680,-13.160,61.040
163.462,-0.325984,0.258152,-1.340536,0.490,9.380,74.200
173.077,-0.332816,0.289384,-1.306376,12.460,36.050,87.010
182.692,-0.334768,0.329888,-1.319552,25.200,55.510,98.700
192.308,-0.327448,0.322568,-1.305400,36.540,61.180,108.710
201.923,-0.312320,0.293288,-1.248304,55.790,46.830,127.190
211.538,-0.279136,0.277184,-1.138992,65.660,42.630,135.940
221.154,-0.270840,0.267912,-1.006256,77.840,48.790,143.360
230.769,-0.261568,0.252784,-0.874984,91.910,63.140,150.430
240.385,-0.249856,0.270352,-0.719800,107.100,80.500,156.240
250.000,-0.299632,0.299144,-0.510936,123.620,99.330,159.530
259.615,-0.475800,0.341112,-0.210816,141.890,121.380,162.050
269.231,-0.808128,0.441152,0.101016,161.280,145.180,167.440
278.846,-1.428376,0.795440,0.608048,177.590,164.500,196.420
288.462,-1.654320,1.020896,0.904752,180.390,177.310,212.170
298.077,-1.967128,0.969656,1.048712,171.640,159.950,222.530
307.692,-2.460008,0.807152,1.020408,163.170,104.300,230.930
317.308,-2.873832,0.571448,0.849608,156.940,14.280,242.480
326.923,-2.977776,0.286456,0.778848,152.950,-83.790,256.340
336.538,-2.791360,-0.421144,0.824232,155.750,-154.420,263.200
346.154,-2.148176,-0.751520,0.786656,185.710,-183.190,221.130
355.769,-1.811456,-0.994544,0.776896,200.690,-175.000,170.450
365.385,-1.574288,-1.019432,0.742736,208.530,-164.640,102.900
375.000,-1.522072,-0.879376,0.513864,205.520,-163.310,27.930
384.615,-1.548912,-0.663680,0.161528,188.370,-179.550,-41.860
394.231,-1.457656,-0.232776,-0.360144,157.850,-201.320,-96.320
403.846,-1.385920,-0.048312,-0.443104,79.940,-170.590,-143.640
413.462,-1.398608,0.106872,-0.466528,44.240,-114.030,-138.460
423.077,-1.446920,0.185928,-0.499224,13.580,-54.600,-116.900
432.692,-1.453264,0.224480,-0.461160,-13.790,-11.480,-82.670
442.308,-1.342488,0.173240,-0.311344,-37.730,14.980,-44.240
451.923,-1.169248,0.108824,-0.156160,-56.210,33.810,-11.200
461.538,-1.074088,0.082472,-0.077592,-69.370,45.500,9.310
471.154,-1.099952,0.037088,-0.049288,-78.190,45.290,17.150
480.769,-1.261968,-0.033184,-0.067344,-85.190,10.220,15.890
490.385,-1.327360,-0.068808,-0.093696,-83.720,-10.570,12.880
500.000,-1.330776,-0.106872,-0.126392,-81.200,-24.570,9.170
509.615,-1.309304,-0.122488,-0.148352,-78.050,-28.140,2.800
519.231,-1.298080,-0.128344,-0.136640,-74.830,-22.890,-5.810
528.846,-1.310280,-0.138104,-0.123952,-71.050,-13.370,-15.680
538.462,-1.323456,-0.117120,-0.108336,-66.780,-6.230,-24.920
548.077,-1.350296,-0.089304,-0.097600,-61.530,-5.810,-32.550
557.692,-1.370304,-0.090280,-0.081008,-56.420,-12.250,-37.660
567.308,-1.428376,-0.131272,-0.061976,-48.090,-34.790,-41.720
576.923,-1.458144,-0.147864,-0.048800,-45.220,-44.800,-41.020
586.538,-1.433744,-0.138592,-0.090768,-42.980,-52.360,-41.370
