timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.749568,-0.487024,-1.016016,-65.590,-17.290,-163.310
9.615,-0.651480,-0.408456,-1.083360,-68.740,-11.480,-164.850
19.231,-0.575840,-0.341112,-1.117032,-72.100,-1.960,-165.830
28.846,-0.501176,-0.281576,-1.106296,-74.270,10.710,-164.710
38.462,-0.352336,-0.156160,-0.996008,-66.990,27.300,-157.780
48.077,-0.286456,-0.097600,-0.974536,-57.190,26.110,-151.900
57.692,-0.239608,-0.040016,-0.978440,-45.850,22.750,-144.480
67.308,-0.211304,0.007320,-0.981856,-34.720,19.390,-134.330
76.923,-0.178120,0.050264,-0.985760,-23.520,18.410,-121.800
86.538,-0.136640,0.084424,-0.982344,-13.510,21.000,-107.800
96.154,-0.095160,0.099552,-0.955992,-4.480,23.730,-93.380
105.769,-0.064416,0.102480,-0.920856,3.150,24.220,-79.590
115.385,-0.025864,0.110776,-0.894992,10.500,23.030,-66.850
125.000,0.018544,0.120048,-0.867176,17.220,21.630,-55.580
134.615,0.048800,0.127368,-0.848632,22.750,20.790,-45.710
144.231,0.076128,0.141032,-0.843752,27.230,21.280,-36.400
153.846,0.131760,0.168848,-0.854976,29.960,24.150,-27.440
163.462,0.190320,0.207400,-0.855464,30.590,30.170,-19.460
173.077,0.253760,0.243512,-0.846680,29.400,38.710,-12.530
182.692,0.317688,0.294264,-0.807640,27.300,47.180,-6.370
192.308,0.343064,0.328424,-0.740296,26.390,53.760,0.280
201.923,0.395768,0.373808,-0.691008,28.000,58.870,8.680
211.538,0.486536,0.453840,-0.657824,32.270,60.060,18.340
221.154,0.643672,0.553880,-0.651480,38.290,60.060,28.000
230.769,0.822280,0.672952,-0.651968,45.430,64.960,36.470
240.385,0.969168,0.820328,-0.637328,52.150,77.490,45.430
250.000,0.955992,0.947696,-0.650016,57.260,97.020,59.150
259.615,1.024800,1.342976,-0.624152,54.880,128.870,116.550
269.231,0.657336,1.446920,-0.602680,45.780,147.420,161.630
278.846,-0.057584,1.404464,-0.632936,28.000,156.660,230.650
288.462,-0.882792,1.362008,-0.707600,0.350,130.900,328.090
298.077,-1.628944,1.215608,-0.563152,-33.460,80.360,448.980
307.692,-2.358016,0.862296,-0.200080,-57.750,22.960,576.520
317.308,-3.012424,0.467992,-0.149816,-59.710,-38.080,688.800
326.923,-3.415024,0.232776,-0.305488,-44.520,-88.200,763.770
336.538,-2.906528,0.277672,-0.427488,-21.280,-102.830,780.430
346.154,-1.970544,0.341112,-0.768600,-1.610,-51.800,709.450
355.769,-2.124264,0.059536,-0.939888,0.700,30.730,557.900
365.385,-3.106608,-0.304512,-0.471896,4.620,89.740,265.160
375.000,-3.119784,-0.748104,0.187880,42.420,109.480,195.790
384.615,-2.874808,-1.173152,0.593896,108.080,113.260,163.520
394.231,-2.304336,-1.541592,0.733464,184.240,70.140,141.190
403.846,-1.949072,-1.543544,0.362584,247.590,-26.740,103.950
413.462,-1.666520,-1.250256,-0.270352,276.080,-112.630,50.540
423.077,-1.165832,-0.762256,-0.975024,255.780,-119.420,-6.860
432.692,-0.917928,-0.287920,-1.520608,187.460,-65.940,-63.210
442.308,-0.884256,0.033672,-1.675792,88.410,-3.570,-109.200
451.923,-0.874984,0.180560,-0.926224,-15.120,47.390,-138.880
461.538,-0.932568,0.189832,-0.594384,-152.390,82.320,-145.950
471.154,-1.043344,0.169824,-0.360632,-177.380,69.300,-129.640
480.769,-1.031144,0.163480,-0.243024,-179.130,44.310,-99.330
490.385,-1.009184,0.151280,-0.277184,-161.980,18.270,-61.600
500.000,-0.929640,0.155672,-0.381616,-133.630,-6.720,-24.360
509.615,-0.908656,0.126880,-0.564616,-101.500,-29.960,5.040
519.231,-0.844728,0.101016,-0.689544,-70.840,-47.670,26.180
528.846,-0.808128,0.052704,-0.687104,-39.830,-55.930,37.520
538.462,-0.702232,0.023424,-0.857904,-9.030,-56.630,38.710
548.077,-0.848632,-0.020008,-0.947208,13.860,-46.760,31.850
557.692,-0.883768,-0.075640,-0.886208,28.700,-34.720,26.320
567.308,-0.882792,-0.114192,-0.790072,39.830,-26.880,22.540
576.923,-0.919392,-0.124928,-0.723216,49.490,-26.670,18.690
586.538,-0.927200,-0.125416,-0.742248,56.630,-33.180,15.260
