timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,0.703696,-0.305976,-0.035136,-79.730,-38.990,210.420
9.615,0.787632,-0.292312,0.036600,-69.860,-15.610,184.170
19.231,0.654896,-0.220088,-0.103944,-62.650,1.750,159.250
28.846,0.717848,-0.071736,-0.073688,-60.270,14.840,137.060
38.462,0.810080,0.109800,-0.122000,-58.870,20.020,114.800
48.077,0.770552,0.019032,-0.211792,-60.200,15.750,91.350
57.692,0.801784,-0.126880,-0.250344,-65.240,7.140,69.650
67.308,0.790072,-0.230824,-0.345504,-71.540,-2.870,48.300
76.923,0.761280,-0.287920,-0.453352,-80.850,-14.280,28.350
86.538,0.727608,-0.361120,-0.636840,-92.820,-26.250,-6.860
96.154,0.636840,-0.332328,-0.857416,-122.780,-45.010,-21.490
105.769,0.518256,-0.249856,-0.752496,-141.540,-35.420,-31.990
115.385,0.717360,-0.175192,-0.134200,-147.700,0.210,-40.740
125.000,0.758840,-0.107848,-0.477752,-136.290,46.130,-54.880
134.615,0.764208,-0.142496,-0.344040,-130.340,92.120,-70.630
144.231,0.760304,-0.189344,-0.280112,-121.170,131.950,-86.520
153.846,0.739320,-0.190808,-0.204472,-108.500,164.220,-101.780
163.462,0.769088,-0.093696,0.020008,-91.770,186.970,-131.460
173.077,0.811544,-0.067344,0.059536,-45.710,189.000,-147.910
182.692,0.864248,-0.083448,0.086376,-20.020,168.280,-165.410
192.308,0.875960,-0.077104,0.054656,5.040,145.670,-183.820
201.923,0.998448,-0.058560,0.016104,28.210,129.850,-201.740
211.538,0.983808,-0.041480,0.019520,50.610,125.370,-220.500
221.154,1.292712,-0.089792,0.022936,74.900,129.150,-232.330
230.769,1.375184,-0.096624,-0.121512,100.170,136.360,-258.930
240.385,1.278072,-0.106384,-0.145912,124.390,149.170,-287.000
250.000,1.239032,-0.138592,-0.308904,147.210,166.670,-310.240
259.615,1.186816,-0.096136,-0.260592,185.780,197.750,-348.110
269.231,1.179984,-0.076616,-0.349896,205.730,209.790,-356.440
278.846,1.179008,-0.074664,-0.353800,224.420,218.750,-365.050
288.462,1.243912,-0.020496,-0.261080,242.690,225.260,-370.510
298.077,1.263920,0.064416,-0.227896,262.430,232.470,-375.270
307.692,1.186816,0.110288,-0.170800,281.960,240.800,-377.090
317.308,1.196088,0.189832,-0.167384,300.440,246.680,-372.680
326.923,1.073600,0.277672,0.048312,316.330,240.730,-358.890
336.538,0.977464,0.405040,0.071736,346.990,232.120,-342.720
346.154,0.893040,0.474336,0.201056,358.890,225.470,-317.450
355.769,0.959896,0.400160,0.218624,371.980,225.400,-281.890
365.385,0.974048,0.348432,0.143960,382.550,236.950,-238.000
375.000,0.954528,0.332328,0.074176,387.380,262.150,-185.290
384.615,0.999912,0.309880,0.076616,386.540,297.500,-126.420
394.231,1.101904,0.309880,0.125904,381.990,334.250,-65.310
403.846,1.203408,0.295728,0.262544,376.250,361.340,-8.960
413.462,1.307352,0.223016,0.353800,371.980,372.750,80.850
423.077,1.273192,0.218136,0.238144,364.070,358.330,115.710
432.692,1.193648,0.244976,0.257176,354.340,334.880,145.180
442.308,1.102880,0.271816,0.289872,343.280,297.710,174.370
451.923,1.021872,0.292800,0.357704,332.850,250.460,201.740
461.538,0.988200,0.337696,0.368440,324.450,202.090,225.820
471.154,0.974048,0.346968,0.395768,318.360,161.560,245.420
480.769,0.961360,0.320128,0.437248,315.420,132.160,259.280
490.385,0.985272,0.315736,0.482144,315.560,112.420,266.910
500.000,0.986248,0.315248,0.374296,317.800,99.330,267.890
509.615,0.938424,0.296216,0.297680,318.640,89.530,255.920
519.231,0.936472,0.324520,0.320128,314.370,87.360,245.000
528.846,0.984784,0.350384,0.353800,310.170,79.030,229.670
538.462,1.040416,0.334768,0.385520,305.900,61.250,208.600
548.077,0.992104,0.299144,0.400648,300.860,34.720,180.460
557.692,0.908656,0.262544,0.407968,294.700,5.250,149.520
567.308,0.873032,0.231312,0.451400,287.560,-25.340,119.770
576.923,0.896456,0.273768,0.470920,279.930,-58.100,87.710
586.538,0.915000,0.287920,0.439200,272.160,-91.280,53.620
