timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-1.118984,-0.412848,-0.225944,205.170,83.650,-25.410
9.615,-1.062376,-0.392352,-0.184464,217.210,88.270,-29.750
19.231,-1.011624,-0.370880,-0.098576,228.550,96.320,-38.220
28.846,-0.959896,-0.344528,-0.173728,240.380,101.360,-51.170
38.462,-0.969656,-0.374296,-0.199104,248.360,101.010,-67.900
48.077,-0.997472,-0.405528,-0.251808,251.790,98.350,-100.100
57.692,-0.980880,-0.405528,-0.259616,248.360,99.680,-110.460
67.308,-0.981368,-0.390400,-0.258152,244.090,105.490,-117.600
76.923,-1.024312,-0.408456,-0.191296,240.030,116.340,-120.120
86.538,-1.024312,-0.404552,-0.175192,238.910,129.500,-116.690
96.154,-1.010648,-0.397232,-0.162992,239.120,141.330,-108.920
105.769,-0.957456,-0.389912,-0.146400,240.170,150.360,-99.400
115.385,-0.905240,-0.376736,-0.144936,241.500,156.590,-90.790
125.000,-0.817400,-0.331840,-0.129808,242.690,159.390,-83.650
134.615,-0.801296,-0.314272,-0.124928,244.230,164.920,-73.710
144.231,-0.776408,-0.319640,-0.123952,243.880,168.980,-68.320
153.846,-0.776896,-0.309880,-0.090280,242.970,172.760,-62.090
163.462,-0.758352,-0.296704,-0.040016,243.180,176.890,-55.020
173.077,-0.783240,-0.320128,0.028792,244.720,179.060,-47.460
182.692,-0.850096,-0.371368,0.104920,248.850,177.800,-38.710
192.308,-0.871080,-0.411384,0.207888,255.850,174.510,-28.140
201.923,-0.859368,-0.423096,0.266448,265.930,170.940,-18.060
211.538,-0.806176,-0.404552,0.296216,277.480,167.020,-10.640
221.154,-0.738832,-0.382104,0.325984,288.820,163.380,-7.070
230.769,-0.690520,-0.340624,0.318176,299.180,162.610,-8.120
240.385,-0.655872,-0.256200,0.267424,306.810,166.600,-12.250
250.000,-0.696864,-0.248392,0.244976,308.700,180.670,-24.360
259.615,-0.782752,-0.281576,0.220088,303.240,189.770,-30.030
269.231,-0.860832,-0.309880,0.332328,296.170,198.240,-34.090
278.846,-0.918904,-0.301584,0.497272,292.670,203.770,-37.310
288.462,-0.778360,-0.238632,0.627080,296.660,205.730,-40.460
298.077,-0.599752,-0.229848,0.644648,307.300,210.560,-53.900
307.692,-0.519720,-0.225456,0.532408,317.870,222.950,-85.610
317.308,-0.937448,-0.198616,0.337696,317.870,242.410,-107.170
326.923,-0.867176,-0.180072,0.884744,314.720,258.510,-109.480
336.538,-1.017480,-0.352336,0.564616,328.440,270.410,-112.490
346.154,-1.053104,-0.203008,0.522160,350.070,236.950,-82.670
355.769,-1.145824,-0.197152,0.407968,351.750,211.680,-69.020
365.385,-1.158024,-0.151768,0.335256,343.770,201.670,-54.390
375.000,-0.833504,0.017080,0.491416,329.700,208.320,-41.650
384.615,-0.783240,-0.008296,0.495808,318.570,228.830,-46.410
394.231,-0.953064,-0.012200,0.371856,307.930,248.710,-59.150
403.846,-1.057984,0.014640,0.398696,294.420,255.290,-66.850
413.462,-1.203408,-0.023424,0.434808,283.010,254.240,-68.810
423.077,-1.279536,-0.004880,0.443104,274.050,255.850,-62.160
432.692,-1.305400,0.032208,0.443104,266.630,259.700,-48.510
442.308,-1.319552,0.087840,0.445056,260.610,266.420,-31.640
451.923,-1.347368,0.157624,0.520696,256.130,272.790,-14.420
461.538,-1.321992,0.222040,0.652944,256.690,277.200,0.980
471.154,-1.287832,0.208376,0.633912,266.280,277.690,8.680
480.769,-1.462536,0.132248,0.353800,283.920,259.490,3.850
490.385,-1.631384,0.121512,0.076616,272.790,249.410,3.640
500.000,-1.580632,0.234240,0.236680,249.550,252.210,9.520
509.615,-1.562088,0.272304,0.407968,229.950,272.930,13.510
519.231,-1.530856,0.399672,0.491904,219.310,297.640,14.000
528.846,-1.589416,0.392352,0.526064,215.110,312.060,11.270
538.462,-1.657736,0.350384,0.594384,214.340,308.280,9.800
548.077,-1.695312,0.336720,0.659288,217.700,291.620,12.880
557.692,-1.627968,0.309392,0.685152,223.720,273.350,20.160
567.308,-1.548424,0.310368,0.713944,230.160,255.990,24.220
576.923,-1.452288,0.349896,0.808128,237.230,237.720,27.090
586.538,-1.260504,0.364536,1.022848,249.690,213.290,26.880
