timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.138104,-0.073200,-0.724192,133.770,22.400,55.930
9.615,-0.088816,-0.081008,-0.693448,141.680,16.730,57.890
19.231,-0.093696,-0.093696,-0.641232,150.080,6.930,58.800
28.846,-0.043432,-0.109800,-0.528016,161.910,-3.990,58.030
38.462,0.002928,-0.152744,-0.565104,176.260,-16.310,54.810
48.077,-0.124928,-0.126880,-0.683200,188.300,-28.350,47.950
57.692,-0.263520,-0.165432,-0.710040,192.430,-33.880,47.460
67.308,-0.162016,-0.192760,-0.567544,192.150,-32.550,55.160
76.923,0.073200,-0.182024,-0.416752,194.670,-21.840,62.650
86.538,-0.200568,-0.213256,-0.520208,199.710,-3.640,64.680
96.154,-0.194224,-0.240584,-0.474824,200.270,8.190,73.850
105.769,-0.235216,-0.275720,-0.445056,199.080,10.080,86.800
115.385,-0.261568,-0.303536,-0.433344,196.840,7.700,100.170
125.000,-0.154696,-0.309880,-0.411384,193.970,0.210,112.700
134.615,-0.213256,-0.331352,-0.488976,190.820,-9.940,120.470
144.231,-0.294264,-0.442616,-0.471896,179.550,-29.260,134.400
153.846,-0.354776,-0.528016,-0.413824,175.140,-35.210,141.540
163.462,-0.365024,-0.577792,-0.376248,173.180,-36.190,148.260
173.077,-0.397720,-0.592432,-0.342576,174.650,-31.990,155.610
182.692,-0.386496,-0.604632,-0.354288,177.310,-25.480,164.640
192.308,-0.327936,-0.577792,-0.346480,179.340,-18.270,173.320
201.923,-0.303048,-0.523624,-0.341112,180.180,-10.080,178.990
211.538,-0.323544,-0.504104,-0.366488,179.060,0.630,182.000
221.154,-0.368440,-0.534848,-0.384056,173.880,11.900,184.310
230.769,-0.491416,-0.606584,-0.345016,165.340,20.860,187.180
240.385,-0.617320,-0.727120,-0.272304,156.030,27.370,192.640
250.000,-0.711504,-0.835456,-0.146888,148.680,31.430,210.630
259.615,-0.656360,-0.834480,-0.070272,145.530,26.530,216.440
269.231,-0.588528,-0.799832,0.003904,151.690,18.760,215.880
278.846,-0.536800,-0.754936,0.070272,164.220,10.220,210.210
288.462,-0.529480,-0.706624,0.041968,180.320,-0.490,202.090
298.077,-0.530944,-0.652944,-0.012688,196.420,-16.170,192.220
307.692,-0.619272,-0.645624,-0.059048,209.300,-36.680,182.210
317.308,-0.761280,-0.710528,-0.053192,217.210,-53.900,176.260
326.923,-0.836432,-0.792512,-0.015128,220.710,-60.410,175.420
336.538,-0.886696,-0.799832,0.036600,221.060,-54.950,177.730
346.154,-0.846192,-0.795440,0.033672,218.890,-41.510,181.230
355.769,-0.820816,-0.750056,0.060024,213.640,-25.900,182.350
365.385,-0.867176,-0.662216,0.019520,207.270,-13.300,179.060
375.000,-0.875960,-0.642696,0.056120,190.750,5.740,165.550
384.615,-0.947208,-0.650016,0.071248,183.260,10.150,159.810
394.231,-1.043832,-0.661240,0.064904,176.120,11.900,157.920
403.846,-1.146312,-0.690520,0.077592,167.650,13.790,161.210
413.462,-1.199992,-0.725168,0.116632,158.970,16.240,168.070
423.077,-1.198040,-0.724192,0.156160,151.550,18.900,175.350
432.692,-1.183400,-0.705648,0.194224,146.510,20.020,180.390
442.308,-1.197064,-0.697840,0.256688,144.620,17.570,183.050
451.923,-1.198528,-0.691008,0.325984,147.140,12.390,183.960
461.538,-1.178032,-0.669536,0.329400,153.930,5.950,183.120
471.154,-1.190232,-0.612928,0.306952,162.330,-1.890,180.040
480.769,-1.201456,-0.629032,0.215208,169.890,-11.270,175.140
490.385,-1.229760,-0.539728,0.198128,175.770,-21.630,163.450
500.000,-1.201944,-0.486536,0.171288,174.370,-19.950,155.960
509.615,-1.129720,-0.497760,0.090768,168.910,-16.870,145.530
519.231,-1.159000,-0.469456,0.101992,159.670,-8.470,134.260
528.846,-1.165344,-0.428952,0.114680,149.100,7.000,123.550
538.462,-1.161440,-0.392840,0.109800,138.040,24.010,112.840
548.077,-1.173640,-0.352824,0.130296,126.070,37.940,101.920
557.692,-1.214144,-0.322080,0.181536,114.800,49.490,91.700
567.308,-1.268800,-0.299632,0.195688,104.650,59.780,83.930
576.923,-1.308816,-0.292312,0.191296,95.060,67.130,80.010
586.538,-1.317600,-0.272304,0.185440,85.540,69.580,79.590
