timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.680760,0.859856,-0.049288,20.440,21.910,140.280
9.615,-0.702232,0.873520,-0.072224,6.930,29.050,129.150
19.231,-0.664656,0.829600,-0.114192,-7.840,33.670,118.020
28.846,-0.677832,0.825208,-0.189832,-21.700,41.090,107.450
38.462,-0.665144,0.812520,-0.127856,-47.670,59.780,88.200
48.077,-0.629032,0.779336,-0.031232,-54.600,69.160,76.090
57.692,-0.659776,0.771040,0.011712,-56.560,76.440,62.860
67.308,-0.645136,0.751520,0.040016,-54.740,77.420,50.540
76.923,-0.662216,0.740296,0.047824,-50.260,69.510,37.380
86.538,-0.665632,0.742248,0.048312,-44.030,52.990,24.640
96.154,-0.660264,0.755912,0.022448,-36.750,31.570,11.760
105.769,-0.675880,0.771528,0.018544,-29.680,9.730,-1.260
115.385,-0.671976,0.784704,-0.007808,-23.520,-8.050,-14.000
125.000,-0.659776,0.801296,-0.064904,-19.250,-19.040,-26.530
134.615,-0.648552,0.816912,-0.062464,-17.850,-24.430,-39.690
144.231,-0.641720,0.844240,-0.070760,-17.220,-25.270,-53.970
153.846,-0.634400,0.872056,-0.078080,-17.150,-22.750,-69.020
163.462,-0.628056,0.903288,-0.076128,-17.920,-18.830,-84.770
173.077,-0.633424,0.938424,-0.052216,-19.110,-15.330,-101.220
182.692,-0.648552,0.979904,-0.018056,-20.020,-11.970,-117.250
192.308,-0.687592,1.104832,-0.006344,-21.700,-1.960,-148.960
201.923,-0.697840,1.170224,-0.010736,-22.890,3.500,-164.570
211.538,-0.722728,1.233664,-0.013176,-24.570,6.510,-180.390
221.154,-0.781776,1.261968,-0.017080,-26.880,8.050,-196.980
230.769,-0.790072,1.241472,-0.024400,-30.380,8.540,-213.850
240.385,-0.828136,1.248792,-0.050752,-34.720,7.210,-232.890
250.000,-0.792512,1.286368,-0.057584,-40.880,3.990,-255.710
259.615,-0.728584,1.278072,-0.035624,-46.970,1.610,-285.880
269.231,-0.705160,1.309304,-0.043432,-52.430,-2.310,-323.190
278.846,-0.696864,1.375184,-0.027816,-56.490,-9.800,-365.470
288.462,-0.713456,1.334680,0.041968,-57.890,-17.430,-410.340
298.077,-0.793488,1.298080,0.088816,-54.460,-22.190,-453.250
307.692,-0.829112,1.317600,0.068320,-47.250,-26.530,-492.170
317.308,-0.865712,1.313696,-0.094672,-39.970,-34.370,-527.520
326.923,-1.016016,1.125328,-0.163968,-35.280,-49.910,-577.710
336.538,-1.044320,1.008696,-0.180072,-36.960,-44.170,-586.110
346.154,-1.013576,0.924760,-0.187392,-39.410,-25.690,-583.240
355.769,-0.873520,0.937448,-0.176656,-41.650,1.330,-572.250
365.385,-0.653920,0.911096,-0.162992,-42.000,29.400,-557.200
375.000,-0.550952,0.744688,-0.165920,-42.840,51.380,-541.800
384.615,-0.239120,0.273768,-0.013176,-44.660,59.780,-527.520
394.231,-0.492392,0.244976,0.232776,-42.560,50.330,-518.490
403.846,-0.511424,0.122976,0.317688,-35.350,32.900,-506.520
413.462,-0.625128,-0.255712,0.248880,-26.670,19.250,-493.220
423.077,-0.792512,-0.316712,0.208376,-19.180,18.340,-474.810
432.692,-0.594872,-0.282552,0.148840,-12.040,26.390,-451.990
442.308,-0.536800,-0.209840,0.186416,-5.950,34.020,-433.860
451.923,-0.686128,-0.094184,0.080520,9.170,46.620,-396.200
461.538,-0.604632,-0.146888,0.041968,13.930,54.040,-374.640
471.154,-0.447496,-0.309392,0.131272,17.640,60.200,-355.670
480.769,-0.309392,-0.472872,0.155184,24.290,63.490,-341.250
490.385,-0.101016,-0.422120,0.181048,32.410,63.770,-331.870
500.000,0.026840,-0.356728,0.076128,40.740,61.740,-328.650
509.615,0.054656,-0.318664,-0.043920,45.780,59.220,-328.860
519.231,1.374208,-1.091168,-0.569984,46.200,53.830,-331.100
528.846,3.772240,-3.681960,-0.570472,29.330,18.900,-358.750
538.462,-0.502640,-2.974848,0.780800,18.970,-8.610,-382.690
548.077,-1.246840,-1.419592,0.365512,29.680,56.560,-317.590
557.692,-1.047248,-0.845216,-0.559736,30.660,132.860,-242.620
567.308,-0.553392,-0.659776,0.028792,14.910,144.620,-121.870
576.923,-0.372344,-0.879376,0.583648,24.710,97.300,-78.680
586.538,-0.558272,-1.090192,0.494344,47.600,49.840,-44.170
