timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,-0.331352,1.627968,-1.007232,-315.070,32.060,-214.060
9.615,-0.230824,1.594296,-0.915000,-177.310,70.350,-174.230
19.231,-0.203008,1.550376,-1.200480,-95.830,42.840,-160.580
28.846,-0.156160,1.632360,-1.275144,-22.680,-6.160,-152.810
38.462,-0.118584,1.590392,-1.278072,41.090,-43.470,-147.350
48.077,-0.163968,1.491816,-1.295640,101.080,-71.820,-140.980
57.692,-0.226432,1.360544,-1.479128,155.050,-105.490,-129.990
67.308,-0.216672,1.247328,-1.681160,192.780,-137.830,-114.520
76.923,-0.220088,1.132160,-1.776808,215.390,-146.300,-97.090
86.538,-0.263032,0.865712,-1.827072,223.370,-91.630,-56.210
96.154,-0.305488,0.761768,-1.781200,213.500,-65.590,-32.760
105.769,-0.285968,0.642208,-1.717760,203.560,-52.710,-10.990
115.385,-0.282552,0.529968,-1.660664,193.900,-48.930,5.740
125.000,-0.287920,0.434320,-1.601128,183.050,-46.480,18.760
134.615,-0.313784,0.341600,-1.508408,173.950,-41.720,29.050
144.231,-0.333304,0.250832,-1.390800,168.140,-36.960,38.080
153.846,-0.368440,0.150304,-1.280024,167.230,-34.650,46.970
163.462,-0.416752,0.086864,-1.221464,170.520,-37.310,55.580
173.077,-0.412360,0.020984,-1.190232,175.910,-45.500,64.190
182.692,-0.437736,-0.061976,-1.188768,181.650,-57.890,71.610
192.308,-0.467016,-0.103944,-1.175104,187.110,-71.750,77.630
201.923,-0.528992,-0.144936,-1.121912,192.430,-80.640,81.970
211.538,-0.541192,-0.249856,-1.018944,198.940,-81.970,84.840
221.154,-0.567544,-0.272304,-1.024800,212.450,-80.150,76.160
230.769,-0.577304,-0.258152,-1.018456,217.630,-84.280,65.660
240.385,-0.597312,-0.271816,-0.949160,221.900,-87.570,53.270
250.000,-0.625616,-0.350872,-0.916952,226.590,-87.500,40.740
259.615,-0.635376,-0.401136,-0.858392,231.770,-84.490,29.330
269.231,-0.631960,-0.430416,-0.818376,238.490,-78.470,19.530
278.846,-0.568032,-0.498248,-0.728096,247.310,-71.120,10.080
288.462,-0.566080,-0.549976,-0.655384,259.280,-67.550,-0.280
298.077,-0.582672,-0.562176,-0.573888,272.650,-70.140,-10.360
307.692,-0.647088,-0.583648,-0.554368,294.770,-84.490,-30.100
317.308,-0.644648,-0.552416,-0.527528,301.140,-88.970,-40.670
326.923,-0.689056,-0.516792,-0.490440,304.500,-87.990,-51.800
336.538,-0.711992,-0.504104,-0.438224,305.060,-81.690,-61.040
346.154,-0.694424,-0.480192,-0.372832,303.310,-71.400,-69.650
355.769,-0.612440,-0.481656,-0.356240,299.530,-61.740,-78.610
365.385,-0.591456,-0.459208,-0.366000,292.530,-55.020,-88.900
375.000,-0.595848,-0.434320,-0.311832,282.240,-50.960,-98.840
384.615,-0.551928,-0.439688,-0.394792,270.760,-50.190,-114.170
394.231,-0.559736,-0.451888,-0.320128,240.240,-34.370,-116.270
403.846,-0.505568,-0.437736,-0.185440,227.780,-16.940,-114.730
413.462,-0.435784,-0.435296,-0.094184,220.920,0.070,-113.260
423.077,-0.378200,-0.459208,-0.032208,217.840,12.600,-111.580
432.692,-0.323544,-0.464088,-0.026352,216.650,17.710,-108.430
442.308,-0.318176,-0.616344,-0.036600,215.810,17.430,-104.370
451.923,-0.306952,-0.506544,0.016104,215.460,16.590,-98.140
461.538,-0.286944,-0.323544,-0.142496,215.530,19.600,-89.600
471.154,-0.360632,-0.207888,-0.156160,211.750,23.730,-79.100
480.769,-0.189832,-0.353312,-0.033672,207.900,28.140,-67.060
490.385,-0.068320,-0.518256,0.023912,207.900,35.070,-57.750
500.000,-0.084912,-0.560224,0.012688,210.490,42.910,-50.330
509.615,-0.155672,-0.510448,0.029280,213.570,50.400,-41.300
519.231,-0.247416,-0.442128,0.090280,218.400,57.260,-29.190
528.846,-0.232776,-0.341112,0.127856,226.100,63.910,-13.720
538.462,-0.185440,-0.239120,0.174216,236.110,70.140,2.450
548.077,-0.259616,-0.186904,0.248392,248.150,76.440,17.990
557.692,-0.413824,-0.170800,0.267912,261.100,84.000,35.840
567.308,-0.432856,-0.174216,0.242536,273.070,91.840,57.050
576.923,-0.473360,-0.184464,0.276696,288.190,106.610,95.690
586.538,-0.724680,-0.175680,0.398208,291.550,118.020,115.150
