timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,0.019032,-0.090768,-0.666608,-38.570,66.640,-93.660
9.615,0.008784,-0.058072,-0.647576,-28.840,67.340,-86.870
19.231,-0.009760,0.042944,-0.683200,-15.120,62.790,-78.050
28.846,0.040992,0.098576,-0.725656,11.690,46.970,-53.900
38.462,0.058560,0.161040,-0.741760,21.070,46.270,-41.440
48.077,0.075640,0.255712,-0.776408,27.230,52.570,-28.630
57.692,0.091744,0.328424,-0.786168,30.730,60.620,-16.450
67.308,0.074664,0.389424,-0.768112,32.690,68.810,-3.430
76.923,0.056608,0.455304,-0.761768,34.230,77.630,10.290
86.538,0.022448,0.502152,-0.730048,35.910,86.310,23.030
96.154,-0.020496,0.548024,-0.679784,38.360,96.040,38.080
105.769,-0.066856,0.578768,-0.622200,42.210,106.330,53.690
115.385,-0.124440,0.593896,-0.533384,47.880,115.360,70.210
125.000,-0.187880,0.616832,-0.442616,56.490,123.410,87.570
134.615,-0.340136,0.625616,-0.251808,67.760,129.640,105.210
144.231,-0.416264,0.639280,-0.182024,97.930,136.080,141.820
153.846,-0.509472,0.628056,-0.138104,114.590,134.960,160.300
163.462,-0.592920,0.615368,-0.110776,130.410,131.250,178.990
173.077,-0.640744,0.620248,-0.084912,144.900,127.190,197.260
182.692,-0.684176,0.634400,-0.066368,157.220,124.810,214.480
192.308,-0.714432,0.673928,-0.057096,167.510,125.020,230.230
201.923,-0.763720,0.775432,-0.061000,175.770,127.820,244.510
211.538,-0.902800,0.830088,-0.052704,183.960,140.770,273.910
221.154,-1.047736,0.880840,-0.033184,184.240,151.130,291.270
230.769,-1.216096,0.915488,-0.024400,182.910,161.630,313.740
240.385,-1.392752,0.907680,-0.006344,180.110,169.540,342.300
250.000,-1.590392,0.906216,0.048312,176.330,177.170,377.090
259.615,-1.880752,0.905240,0.091256,171.780,188.160,418.740
269.231,-2.140368,0.907192,0.175680,166.320,201.390,467.390
278.846,-2.592256,0.982832,0.452864,161.560,216.230,572.880
288.462,-2.888472,1.009672,0.609024,166.390,213.220,619.500
298.077,-3.318888,0.994056,0.724680,177.030,196.980,670.040
307.692,-3.755648,0.940376,0.760304,190.890,163.940,729.540
317.308,-4.185576,0.817888,0.674904,203.770,122.990,795.970
326.923,-4.359792,0.737856,0.676856,210.980,96.530,865.480
336.538,-3.895216,1.295640,0.885720,211.960,116.690,951.230
346.154,-3.444792,1.719712,1.067744,208.390,136.150,936.320
355.769,-3.131008,1.807064,1.301984,210.140,144.830,869.680
365.385,-3.092944,1.545496,1.532320,219.030,138.040,766.150
375.000,-3.141744,1.180960,1.599664,231.980,116.060,652.400
384.615,-2.970944,0.548512,1.639680,240.800,82.810,438.200
394.231,-2.610312,0.385032,1.647488,231.840,27.720,335.020
403.846,-2.317024,0.368928,1.492304,214.760,15.260,229.530
413.462,-2.146224,0.468968,1.248792,189.070,2.310,131.460
423.077,-2.141344,0.553392,1.174128,161.000,-8.260,52.360
432.692,-2.384368,0.553880,2.023248,157.920,-16.380,5.110
442.308,-2.383392,0.567056,0.595360,188.510,-41.370,-4.410
451.923,-2.396568,0.837408,1.352248,157.850,-111.650,-10.430
461.538,-2.685464,0.166896,0.604144,149.450,-41.090,70.140
471.154,-1.774856,0.533872,0.068320,142.450,-14.560,130.690
480.769,-1.817800,0.430904,0.221552,94.710,-20.650,146.300
490.385,-1.760704,0.304512,0.426512,71.540,-23.800,160.020
500.000,-1.944680,0.282552,0.573400,42.980,-25.340,161.630
509.615,-2.549800,0.203008,0.880352,26.600,-34.510,165.130
519.231,-2.552240,-0.515816,1.017968,21.350,-59.150,187.320
528.846,-2.499048,-0.551928,0.713456,12.040,-76.160,192.360
538.462,-0.995520,0.541192,0.318664,-26.950,-56.770,108.360
548.077,-1.001376,0.723704,0.241560,-56.000,-51.100,23.100
557.692,-0.979416,0.497272,0.142496,-83.650,-38.150,-61.320
567.308,-1.036024,0.366976,0.084912,-110.250,-18.200,-125.020
576.923,-1.075064,0.398208,0.140056,-131.390,2.940,-164.990
586.538,-1.038952,0.507032,0.186904,-141.750,21.000,-185.010
