timestamp,Ax,Ay,Az,Gx,Gy,Gz
0.000,0.970632,0.799344,0.029280,-62.020,-97.090,33.600
9.615,1.030656,0.811056,0.034648,-59.010,-74.900,30.940
19.231,1.052616,0.794464,0.062952,-56.140,-57.050,31.080
28.846,1.136552,0.765184,0.147864,-50.680,-45.010,33.110
38.462,1.174616,0.717848,0.181048,-41.020,-37.730,35.560
48.077,1.124840,0.701256,0.171288,-28.280,-33.110,40.250
57.692,1.069208,0.746640,0.124440,-14.980,-28.000,51.030
67.308,0.890600,0.829112,0.046360,-3.570,-21.070,71.610
76.923,1.016016,0.857416,0.065880,4.830,-15.400,101.010
86.538,0.879864,1.056032,-0.023912,11.480,-9.100,128.660
96.154,0.924760,1.040904,-0.039040,15.260,6.440,198.940
105.769,0.983320,1.057984,-0.100040,15.540,10.570,229.600
115.385,1.034072,1.067744,-0.133712,12.740,9.030,254.590
125.000,1.104832,1.088728,-0.142496,8.260,0.070,274.400
134.615,1.160464,1.140944,-0.149816,4.690,-16.800,287.700
144.231,1.215120,1.177056,-0.146400,3.080,-41.020,296.170
153.846,1.257088,1.213168,-0.134200,4.200,-70.420,301.280
163.462,1.340536,1.245376,-0.122976,8.820,-102.410,303.660
173.077,1.355664,1.191696,-0.177144,15.960,-133.700,303.520
182.692,1.415688,1.439112,-0.077592,22.960,-163.100,302.610
192.308,1.432280,1.335168,-0.036112,45.500,-220.500,296.660
201.923,1.527440,1.281976,0.003416,62.440,-252.140,290.920
211.538,1.559160,1.291736,0.062952,82.600,-275.870,281.540
221.154,1.630408,1.269288,0.123464,105.140,-287.840,270.550
230.769,1.627968,1.251232,0.180560,129.990,-288.680,258.370
240.385,1.621624,1.254160,0.212280,155.610,-280.350,246.750
250.000,1.563552,1.231224,0.236680,179.760,-264.600,238.630
259.615,1.302472,1.144848,0.214232,202.020,-242.970,234.640
269.231,1.158512,1.090192,0.185928,235.340,-189.140,244.580
278.846,1.048224,0.970632,0.173728,244.720,-154.350,255.640
288.462,0.918416,0.857904,0.151280,249.830,-113.890,271.460
298.077,0.840336,0.772016,0.181048,251.650,-71.400,287.840
307.692,0.767136,0.630984,0.253272,250.810,-32.620,303.450
317.308,0.724192,0.495808,0.195200,249.620,-0.070,315.630
326.923,0.585112,0.212280,0.241072,246.400,25.480,323.610
336.538,0.764696,0.403088,-0.046848,242.550,40.530,329.140
346.154,0.727120,0.470432,-0.113216,221.690,46.340,320.530
355.769,0.618296,0.458232,-0.035624,207.620,46.970,309.680
365.385,0.539240,0.473848,-0.006832,196.070,45.990,299.530
375.000,0.400160,0.449936,0.160552,187.950,43.820,290.990
384.615,0.371856,0.397232,0.093696,184.310,42.770,284.900
394.231,0.384544,0.306952,0.024888,180.740,44.730,278.670
403.846,0.304024,0.181536,0.015616,175.210,53.760,272.160
413.462,0.328424,0.151768,0.017568,168.910,68.390,266.980
423.077,0.456280,0.202032,-0.037088,161.070,84.140,260.260
432.692,0.534360,0.237656,-0.089792,150.920,98.770,249.200
442.308,0.513376,0.215208,-0.098576,138.600,112.700,233.100
451.923,0.487512,0.196176,-0.078568,124.390,125.790,214.620
461.538,0.535824,0.225944,-0.021472,94.220,137.130,177.660
471.154,0.506056,0.249856,0.021960,79.800,132.090,155.050
480.769,0.516304,0.269376,0.045872,66.780,118.020,131.180
490.385,0.515816,0.249368,0.073688,54.110,95.550,106.540
500.000,0.456280,0.223016,0.071736,42.840,68.390,80.360
509.615,0.416264,0.159088,0.087352,31.780,40.600,55.510
519.231,0.436272,0.116632,0.061000,20.720,15.540,30.940
528.846,0.620736,0.105408,0.075640,10.500,-2.520,3.430
538.462,0.722240,0.117608,0.082472,1.890,-10.290,-31.080
548.077,0.857904,0.138592,0.133712,-5.110,-9.170,-70.000
557.692,0.774456,0.091744,0.095648,-10.150,-1.330,-112.770
567.308,0.810568,0.032208,0.116632,-14.910,12.390,-154.700
576.923,0.923784,0.046848,0.146400,-18.620,28.980,-197.540
586.538,0.950624,0.066856,0.205936,-20.090,41.790,-242.200
